AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
15,,,,0.0
68,,,,24500.0
67,,,,3300.0
31,,,,0.0
8,,,,
12,,,,
45,15.0,1.0,40.0,25000.0
13,,,,
39,5.0,1.0,40.0,80000.0
27,,,40.0,7700.0
47,15.0,1.0,35.0,634000.0
21,5.0,,30.0,20000.0
68,,,,29600.0
86,,,,56100.0
70,,,,27200.0
32,45.0,1.0,10.0,1500.0
43,30.0,1.0,20.0,27300.0
3,,,,
3,,,,
27,15.0,1.0,70.0,225000.0
46,20.0,,40.0,35000.0
64,,,40.0,26000.0
1,,,,
52,,,,45200.0
56,,,,43000.0
31,45.0,1.0,40.0,30000.0
16,,,,0.0
86,,,,29200.0
21,15.0,1.0,40.0,17600.0
61,,,40.0,10000.0
68,,,,27000.0
76,,,,13200.0
31,,,,0.0
58,5.0,1.0,40.0,25000.0
63,30.0,1.0,40.0,36000.0
64,10.0,1.0,32.0,29900.0
48,10.0,1.0,34.0,20000.0
48,20.0,1.0,40.0,28000.0
61,,,70.0,49500.0
34,10.0,1.0,30.0,2600.0
39,20.0,1.0,45.0,56000.0
6,,,,
33,50.0,1.0,52.0,106400.0
29,,,,0.0
74,,,16.0,21500.0
12,,,,
69,,,,11300.0
38,5.0,1.0,50.0,121000.0
13,,,,
43,10.0,2.0,2.0,29810.0
67,,,40.0,65400.0
19,,,20.0,600.0
61,,,,22000.0
0,,,,
20,10.0,,16.0,3050.0
56,45.0,1.0,40.0,37000.0
25,12.0,2.0,40.0,20000.0
83,8.0,1.0,20.0,59700.0
28,,,40.0,134000.0
58,,,40.0,10000.0
7,,,,
20,,,,0.0
49,,,,0.0
47,15.0,1.0,40.0,80000.0
70,,,,38000.0
12,,,,
79,,,,32500.0
67,30.0,1.0,40.0,204000.0
16,,,,0.0
79,,,,238400.0
56,13.0,2.0,40.0,30000.0
66,,,,42500.0
57,55.0,1.0,70.0,75000.0
86,,,,15400.0
67,,,,30500.0
23,,,,0.0
84,,,,0.0
26,,,30.0,20000.0
67,,,,40000.0
7,,,,
38,75.0,1.0,40.0,36000.0
6,,,,
56,30.0,1.0,16.0,3500.0
31,60.0,,30.0,10000.0
84,,,,48600.0
72,,,,72600.0
21,,,,0.0
44,,,48.0,120000.0
73,,,,75900.0
73,,,,10900.0
78,,,,101500.0
56,,,,0.0
9,,,,
3,,,,
18,,,24.0,2300.0
55,20.0,1.0,40.0,111000.0
24,15.0,1.0,70.0,27000.0
35,,,,9000.0
33,30.0,2.0,20.0,10000.0
38,20.0,2.0,38.0,36000.0
24,,,40.0,35000.0
49,10.0,1.0,45.0,78010.0
95,,,,14000.0
76,,,,27000.0
40,25.0,1.0,40.0,110000.0
20,5.0,1.0,60.0,35000.0
15,,,,0.0
58,,,,10500.0
19,10.0,1.0,24.0,1600.0
42,15.0,1.0,40.0,37000.0
46,30.0,1.0,40.0,80000.0
46,,,,28800.0
2,,,,
48,15.0,1.0,20.0,1800.0
16,,,,0.0
32,25.0,1.0,36.0,105000.0
22,,,,0.0
4,,,,
65,,,,34100.0
29,30.0,,40.0,25000.0
70,,,,27400.0
17,10.0,1.0,8.0,1500.0
1,,,,
43,2.0,1.0,10.0,3600.0
67,,,,41000.0
33,40.0,1.0,40.0,78000.0
3,,,,
58,10.0,1.0,32.0,32000.0
33,8.0,1.0,25.0,12000.0
88,,,,333850.0
53,8.0,1.0,8.0,4300.0
81,,,,18000.0
16,,,,0.0
29,,,,0.0
32,,,,0.0
58,,,,9400.0
11,,,,
15,,,,0.0
14,,,,
67,,,,40200.0
27,10.0,1.0,40.0,30700.0
69,15.0,1.0,40.0,72100.0
58,,,,62700.0
38,13.0,1.0,40.0,78040.0
45,30.0,1.0,45.0,175000.0
4,,,,
45,6.0,1.0,40.0,50000.0
25,30.0,1.0,40.0,40000.0
8,,,,
41,10.0,1.0,55.0,120000.0
19,,,,0.0
53,,,40.0,2500.0
70,,,,62200.0
7,,,,
7,,,,
78,,,,36000.0
72,,,,158000.0
95,,,,14200.0
63,20.0,2.0,40.0,24000.0
79,,,,10000.0
21,45.0,,25.0,25000.0
40,,,,0.0
38,,,,-1100.0
23,20.0,1.0,55.0,31700.0
61,12.0,1.0,40.0,72000.0
13,,,,
71,2.0,,80.0,113000.0
45,,,35.0,10000.0
77,,,,51160.0
50,5.0,2.0,30.0,60360.0
23,90.0,,40.0,20000.0
74,,,,40800.0
49,,,,0.0
20,20.0,1.0,24.0,3000.0
68,,,,18800.0
88,,,,13700.0
48,80.0,1.0,40.0,50000.0
65,2.0,1.0,10.0,16000.0
78,,,,69900.0
49,15.0,1.0,55.0,55000.0
42,20.0,1.0,50.0,53000.0
26,,,40.0,4900.0
59,30.0,1.0,40.0,58000.0
30,,,,16000.0
37,30.0,1.0,40.0,17000.0
29,12.0,1.0,40.0,55000.0
73,,,,11000.0
48,,,,0.0
38,45.0,1.0,40.0,92000.0
80,,,10.0,244430.0
69,,,,22600.0
29,10.0,,50.0,65000.0
50,,,,0.0
59,,,,3600.0
70,,,20.0,42300.0
44,20.0,1.0,60.0,250200.0
50,10.0,1.0,16.0,2000.0
19,,,,1200.0
43,20.0,,40.0,68800.0
12,,,,
23,5.0,1.0,40.0,34000.0
18,,,,0.0
68,,,,10700.0
44,,,,6300.0
69,,,,220000.0
37,35.0,1.0,40.0,414000.0
21,,,16.0,3000.0
44,,,40.0,40000.0
18,,,10.0,5000.0
61,,,25.0,120000.0
12,,,,
57,15.0,1.0,40.0,40000.0
34,10.0,1.0,55.0,240000.0
59,,,,11000.0
18,,,,6000.0
15,,,,0.0
59,,,40.0,44200.0
35,,,,0.0
61,15.0,1.0,50.0,120000.0
58,,,50.0,47200.0
67,,,,90000.0
95,,,,15300.0
12,,,,
56,30.0,1.0,36.0,100000.0
57,40.0,1.0,40.0,81000.0
36,25.0,1.0,40.0,45000.0
15,,,,0.0
76,20.0,1.0,32.0,36600.0
40,22.0,1.0,40.0,21000.0
95,,,,66280.0
72,,,,29100.0
28,8.0,1.0,40.0,50000.0
41,30.0,1.0,30.0,15000.0
10,,,,
37,75.0,1.0,40.0,37000.0
2,,,,
50,,,,50000.0
4,,,,
65,,,,0.0
39,,,,0.0
84,,,,19000.0
19,5.0,1.0,12.0,4000.0
17,,,30.0,1800.0
9,,,,
3,,,,
35,35.0,1.0,45.0,53800.0
40,,,34.0,16000.0
66,,,20.0,60000.0
28,30.0,1.0,40.0,20600.0
74,,,,97700.0
49,30.0,1.0,40.0,57400.0
39,,,50.0,9600.0
44,60.0,1.0,45.0,60000.0
64,,,20.0,12300.0
48,25.0,1.0,42.0,50000.0
85,,,,8700.0
42,40.0,1.0,55.0,35000.0
25,10.0,,30.0,9200.0
55,,,,0.0
4,,,,
70,,,,27300.0
55,60.0,,2.0,1000.0
35,30.0,1.0,36.0,60000.0
46,30.0,1.0,40.0,17600.0
17,25.0,1.0,20.0,9600.0
8,,,,
67,,,,34000.0
24,50.0,1.0,40.0,37100.0
20,15.0,1.0,25.0,7000.0
18,,,10.0,3000.0
18,5.0,,20.0,12100.0
37,,,,0.0
60,,,50.0,51000.0
58,15.0,1.0,40.0,24000.0
46,70.0,1.0,45.0,106000.0
53,3.0,1.0,40.0,75500.0
65,,,,40300.0
28,5.0,1.0,40.0,25000.0
43,2.0,1.0,40.0,25000.0
44,20.0,,40.0,143000.0
22,,,,0.0
45,,,,6750.0
7,,,,
70,,,,46300.0
43,,,,7030.0
57,40.0,1.0,40.0,36000.0
60,45.0,2.0,40.0,65000.0
75,,,,69550.0
8,,,,
11,,,,
37,,,40.0,36000.0
36,20.0,3.0,45.0,38000.0
38,,,,0.0
60,30.0,1.0,40.0,122000.0
41,30.0,1.0,40.0,53000.0
8,,,,
10,,,,
17,,,,0.0
37,20.0,,55.0,228000.0
95,,,,15800.0
68,,,,0.0
23,30.0,1.0,40.0,56000.0
63,,,,4200.0
75,,,,9500.0
39,8.0,2.0,48.0,39400.0
74,,,,9200.0
0,,,,
65,,,,0.0
42,155.0,4.0,40.0,60000.0
20,,,,5200.0
42,5.0,,40.0,110000.0
33,15.0,1.0,40.0,29100.0
31,15.0,1.0,40.0,10000.0
82,,,,42400.0
30,18.0,2.0,40.0,108000.0
28,30.0,1.0,45.0,68000.0
35,,,,13900.0
54,,,,10000.0
22,5.0,1.0,35.0,12000.0
20,45.0,,12.0,2000.0
52,45.0,2.0,40.0,20000.0
40,30.0,1.0,40.0,61000.0
40,5.0,1.0,44.0,140000.0
47,10.0,,40.0,40000.0
27,40.0,1.0,45.0,70000.0
9,,,,
33,5.0,,40.0,26000.0
40,20.0,2.0,40.0,18500.0
37,15.0,1.0,15.0,12900.0
52,15.0,,45.0,48000.0
32,30.0,1.0,60.0,39000.0
20,50.0,2.0,20.0,10400.0
75,,,,21800.0
34,30.0,,40.0,110000.0
19,4.0,,6.0,7000.0
66,,,20.0,15800.0
74,,,,13200.0
59,155.0,1.0,40.0,60200.0
86,,,,31900.0
69,,,,29700.0
26,10.0,1.0,40.0,45000.0
86,,,,16000.0
32,7.0,1.0,42.0,43000.0
56,20.0,1.0,32.0,26600.0
58,18.0,1.0,36.0,30000.0
31,,,45.0,2200.0
64,,,,266700.0
13,,,,
47,15.0,1.0,40.0,84000.0
75,,,,12400.0
32,14.0,1.0,40.0,60000.0
45,20.0,1.0,40.0,53000.0
6,,,,
35,,,,17600.0
63,25.0,1.0,40.0,414000.0
25,30.0,1.0,25.0,13500.0
25,,,50.0,30000.0
57,52.0,1.0,36.0,115000.0
35,40.0,1.0,40.0,98900.0
41,75.0,5.0,40.0,78000.0
32,50.0,,30.0,9000.0
65,,,,70600.0
58,15.0,1.0,60.0,185000.0
10,,,,
23,45.0,2.0,40.0,20000.0
52,,,40.0,45000.0
58,30.0,,50.0,240200.0
82,,,,15000.0
36,30.0,1.0,40.0,46000.0
44,,,,55700.0
36,8.0,1.0,10.0,80000.0
25,45.0,1.0,40.0,36000.0
31,15.0,1.0,72.0,26000.0
66,,,,115600.0
60,3.0,1.0,40.0,58000.0
35,,,,0.0
67,,,,44300.0
9,,,,
11,,,,
74,,,,36700.0
38,20.0,1.0,40.0,31200.0
6,,,,
30,35.0,1.0,40.0,18500.0
54,35.0,1.0,40.0,7000.0
33,,,20.0,8000.0
60,25.0,1.0,40.0,44000.0
66,25.0,1.0,40.0,38600.0
38,30.0,1.0,20.0,100000.0
38,10.0,1.0,40.0,44000.0
55,15.0,1.0,15.0,6000.0
61,,,,35100.0
64,20.0,1.0,40.0,33000.0
52,155.0,,50.0,61000.0
81,,,,33700.0
42,15.0,1.0,45.0,95000.0
4,,,,
64,12.0,1.0,60.0,62500.0
64,,,30.0,15100.0
69,,,,12000.0
67,,,,8400.0
89,,,,26000.0
40,60.0,1.0,40.0,71560.0
84,,,,66000.0
30,,,30.0,20500.0
2,,,,
1,,,,
38,17.0,1.0,40.0,32500.0
6,,,,
10,,,,
2,,,,
43,,,,19400.0
77,,,,17800.0
73,,,,42400.0
61,,,,2400.0
88,,,,52800.0
74,,,,18500.0
39,5.0,1.0,36.0,49600.0
30,40.0,,40.0,75300.0
71,,,,10700.0
67,,,,13500.0
19,,,8.0,900.0
54,28.0,1.0,10.0,28000.0
3,,,,
47,30.0,2.0,40.0,31000.0
35,5.0,1.0,40.0,151000.0
64,10.0,1.0,40.0,106000.0
56,22.0,1.0,50.0,100060.0
77,,,,61980.0
42,35.0,1.0,40.0,84700.0
23,,,,0.0
54,30.0,,20.0,8000.0
52,15.0,1.0,40.0,55000.0
21,5.0,,30.0,8600.0
1,,,,
22,10.0,1.0,28.0,10000.0
80,,,40.0,8620.0
72,,,,84700.0
46,20.0,1.0,40.0,103000.0
47,20.0,1.0,45.0,125000.0
50,3.0,2.0,45.0,80000.0
19,,,30.0,2700.0
9,,,,
47,,,,38800.0
74,,,,49400.0
31,10.0,,30.0,13500.0
21,60.0,,40.0,10000.0
60,,,,5460.0
7,,,,
14,,,,
48,,,,0.0
9,,,,
50,,,8.0,1400.0
54,,,,0.0
29,5.0,,55.0,40000.0
25,5.0,2.0,40.0,83000.0
30,,,,0.0
38,13.0,1.0,40.0,50000.0
19,,,,0.0
10,,,,
9,,,,
82,,,30.0,187100.0
6,,,,
2,,,,
3,,,,
73,35.0,1.0,40.0,100600.0
61,,,,9800.0
90,,,,61420.0
39,7.0,2.0,40.0,55000.0
18,10.0,1.0,10.0,2100.0
64,25.0,1.0,60.0,414000.0
86,,,,18000.0
74,,,,28500.0
16,,,40.0,1200.0
21,10.0,1.0,20.0,20000.0
45,7.0,1.0,50.0,75000.0
69,,,16.0,36600.0
30,60.0,1.0,40.0,23000.0
95,,,,17400.0
56,5.0,1.0,40.0,150000.0
54,10.0,1.0,40.0,32000.0
42,8.0,1.0,40.0,44000.0
64,20.0,1.0,35.0,12600.0
16,,,,0.0
13,,,,
59,,,40.0,130000.0
71,,,,19430.0
57,2.0,1.0,45.0,45700.0
89,,,,90000.0
80,,,,104500.0
12,,,,
85,,,,11500.0
55,20.0,1.0,10.0,10000.0
35,5.0,1.0,40.0,110000.0
60,,,,256000.0
44,,,35.0,80000.0
24,14.0,1.0,40.0,25000.0
71,,,,56200.0
15,,,,0.0
12,,,,
40,25.0,,50.0,60000.0
16,,,,0.0
35,5.0,1.0,36.0,70000.0
31,,,36.0,70000.0
62,12.0,1.0,47.0,71000.0
87,,,,50900.0
48,10.0,1.0,36.0,24000.0
29,25.0,1.0,45.0,140000.0
37,,,,0.0
59,20.0,1.0,40.0,51000.0
22,2.0,1.0,40.0,39500.0
8,,,,
68,10.0,1.0,62.0,55000.0
5,,,,
0,,,,
45,10.0,1.0,32.0,14400.0
80,,,,25800.0
69,,,,23100.0
70,,,,48000.0
36,20.0,,40.0,80000.0
16,,,,0.0
75,,,12.0,28800.0
32,25.0,1.0,45.0,52000.0
0,,,,
61,,,,48600.0
38,,,,0.0
50,5.0,1.0,45.0,55000.0
57,35.0,1.0,60.0,250000.0
54,30.0,1.0,48.0,65000.0
23,,,,74000.0
13,,,,
25,30.0,1.0,10.0,6000.0
25,15.0,1.0,16.0,15600.0
18,,,,0.0
60,,,,9600.0
33,,,,1500.0
36,25.0,1.0,40.0,32000.0
46,30.0,1.0,40.0,77600.0
73,,,,16000.0
53,14.0,1.0,8.0,11500.0
57,,,,220.0
25,50.0,1.0,40.0,33600.0
30,,,,0.0
72,,,,20400.0
34,30.0,,45.0,54000.0
24,,,25.0,10300.0
86,,,,31600.0
88,,,,24000.0
50,30.0,1.0,50.0,75000.0
28,30.0,1.0,55.0,72000.0
72,,,,10000.0
31,5.0,1.0,40.0,26000.0
71,,,,53300.0
35,65.0,1.0,50.0,150000.0
85,,,,140200.0
78,,,,7600.0
79,,,,1300.0
36,,,50.0,450.0
43,,,,10000.0
31,90.0,,50.0,68000.0
28,2.0,1.0,45.0,44000.0
88,,,,45600.0
2,,,,
26,,,,1700.0
38,12.0,1.0,40.0,68000.0
47,,,70.0,434000.0
51,42.0,2.0,40.0,73050.0
56,,,,81040.0
39,45.0,1.0,40.0,94000.0
81,,,,162000.0
18,,,,0.0
49,15.0,1.0,33.0,25800.0
66,,,45.0,10000.0
62,20.0,1.0,17.0,7000.0
78,,,,65800.0
52,35.0,1.0,50.0,95000.0
61,20.0,1.0,4.0,2500.0
58,15.0,1.0,55.0,185300.0
83,,,,12000.0
55,45.0,1.0,40.0,82500.0
55,35.0,2.0,45.0,102000.0
48,30.0,1.0,45.0,80000.0
62,,,24.0,14400.0
71,30.0,,40.0,84200.0
40,25.0,1.0,50.0,104000.0
40,35.0,1.0,50.0,160500.0
18,,,,0.0
22,30.0,1.0,15.0,6000.0
23,,,30.0,9000.0
17,,,,0.0
57,,,5.0,14000.0
36,40.0,1.0,40.0,35000.0
1,,,,
21,20.0,1.0,20.0,10000.0
30,90.0,2.0,20.0,41000.0
10,,,,
53,1.0,,45.0,75000.0
38,12.0,1.0,60.0,414500.0
65,,,,0.0
65,,,,18900.0
12,,,,
81,,,,51500.0
22,30.0,1.0,34.0,23000.0
27,12.0,1.0,60.0,35400.0
0,,,,
71,,,,76000.0
6,,,,
45,30.0,1.0,60.0,70000.0
7,,,,
28,45.0,1.0,40.0,46600.0
26,30.0,1.0,30.0,45000.0
38,30.0,,40.0,30000.0
11,,,,
8,,,,
4,,,,
30,45.0,1.0,36.0,60000.0
27,,,20.0,10000.0
81,,,,23300.0
64,,,15.0,70700.0
69,,,,24000.0
90,,,,25000.0
65,,,,20900.0
46,25.0,1.0,35.0,2000.0
28,3.0,1.0,78.0,40000.0
84,,,,62900.0
65,45.0,1.0,40.0,60000.0
61,,,,3000.0
10,,,,
0,,,,
65,,,,19000.0
7,,,,
65,15.0,1.0,10.0,6000.0
65,20.0,1.0,20.0,9100.0
47,10.0,1.0,40.0,68000.0
71,,,,8300.0
34,30.0,1.0,36.0,90150.0
57,,,16.0,67200.0
39,10.0,1.0,40.0,48000.0
49,10.0,1.0,40.0,82000.0
5,,,,
19,10.0,1.0,25.0,4000.0
16,15.0,3.0,25.0,5000.0
48,15.0,1.0,28.0,19000.0
25,10.0,2.0,40.0,21000.0
62,20.0,1.0,40.0,117000.0
49,15.0,1.0,60.0,60000.0
34,,,30.0,23000.0
11,,,,
46,10.0,1.0,40.0,46000.0
49,155.0,1.0,18.0,12900.0
26,10.0,,40.0,10000.0
95,,,,71200.0
70,,,,7200.0
28,30.0,1.0,40.0,45000.0
47,,,,0.0
14,,,,
32,20.0,1.0,40.0,31200.0
69,,,,32700.0
71,,,,13100.0
12,,,,
29,7.0,1.0,50.0,139000.0
41,,,,0.0
95,,,,40500.0
31,100.0,4.0,40.0,47000.0
6,,,,
62,,,,0.0
78,,,,32200.0
16,,,48.0,4700.0
60,,,,9300.0
21,60.0,2.0,40.0,9270.0
49,,,,0.0
17,,,30.0,1100.0
12,,,,
76,,,,24400.0
79,,,,59300.0
55,45.0,2.0,42.0,67000.0
15,,,,0.0
60,25.0,1.0,40.0,38000.0
31,,,3.0,18000.0
60,18.0,1.0,50.0,205000.0
62,,,,0.0
18,,,,100.0
40,10.0,1.0,35.0,30000.0
78,,,,38500.0
71,,,,4230.0
38,45.0,1.0,36.0,70000.0
52,25.0,,35.0,15600.0
56,,,50.0,5000.0
13,,,,
1,,,,
13,,,,
81,,,,12000.0
65,,,,21400.0
62,20.0,1.0,35.0,25100.0
30,,,,36000.0
60,,,,36100.0
10,,,,
34,,,,0.0
36,,,,0.0
21,75.0,,40.0,25000.0
64,,,16.0,26000.0
47,25.0,1.0,40.0,39100.0
21,15.0,1.0,10.0,5000.0
45,5.0,1.0,50.0,50000.0
20,,,35.0,20000.0
53,15.0,1.0,40.0,33900.0
21,,,,0.0
34,,,,0.0
44,,,,0.0
42,35.0,1.0,50.0,82000.0
55,15.0,1.0,50.0,475000.0
45,20.0,1.0,50.0,130000.0
29,20.0,2.0,38.0,36000.0
46,10.0,1.0,70.0,35000.0
36,,,40.0,28000.0
19,5.0,,2.0,300.0
39,20.0,4.0,40.0,50000.0
34,12.0,1.0,40.0,100350.0
62,,,,6000.0
32,,,,0.0
22,30.0,1.0,38.0,4000.0
67,,,,22500.0
73,5.0,1.0,40.0,39000.0
60,30.0,1.0,20.0,12000.0
95,,,,44400.0
34,20.0,1.0,50.0,88000.0
27,20.0,2.0,15.0,7500.0
25,1.0,,22.0,12200.0
44,15.0,2.0,40.0,30000.0
23,3.0,1.0,26.0,11200.0
55,,,,40000.0
64,10.0,1.0,40.0,30000.0
69,,,,34800.0
36,30.0,1.0,80.0,45000.0
61,,,44.0,84100.0
62,,,,17000.0
62,,,,0.0
11,,,,
32,30.0,,40.0,152000.0
4,,,,
58,,,45.0,122000.0
61,,,20.0,24000.0
28,,,40.0,87000.0
5,,,,
34,15.0,2.0,40.0,50000.0
17,2.0,1.0,8.0,1100.0
7,,,,
59,,,40.0,460000.0
72,,,,35100.0
29,,,40.0,3500.0
70,,,36.0,66000.0
55,20.0,1.0,55.0,60000.0
74,,,,49300.0
36,5.0,,30.0,30000.0
49,,,,0.0
15,,,,0.0
74,,,99.0,2500.0
29,10.0,1.0,25.0,34000.0
14,,,,
51,15.0,1.0,35.0,35000.0
73,,,,24000.0
71,,,,26820.0
50,20.0,1.0,25.0,15000.0
3,,,,
44,30.0,1.0,40.0,30000.0
59,20.0,1.0,40.0,42200.0
74,,,,5800.0
95,,,,78500.0
30,,,37.0,12600.0
65,,,,11000.0
39,,,99.0,36000.0
29,20.0,,40.0,53100.0
1,,,,
69,,,,5000.0
37,155.0,1.0,40.0,40000.0
17,20.0,2.0,35.0,9000.0
71,,,,50600.0
15,,,,0.0
36,5.0,1.0,40.0,47000.0
63,25.0,1.0,6.0,5400.0
67,,,,7200.0
17,,,,0.0
17,,,,0.0
73,,,,1300.0
45,15.0,1.0,40.0,55000.0
70,,,,15000.0
33,25.0,1.0,37.0,15600.0
15,,,,0.0
48,15.0,1.0,40.0,60000.0
49,7.0,1.0,40.0,180150.0
31,,,,9700.0
68,,,,46400.0
29,24.0,,40.0,99000.0
8,,,,
31,35.0,,45.0,64000.0
69,,,,8400.0
14,,,,
57,25.0,,40.0,45000.0
14,,,,
5,,,,
13,,,,
29,60.0,1.0,40.0,25000.0
47,,,30.0,26800.0
67,,,30.0,90000.0
45,12.0,1.0,38.0,30000.0
18,,,11.0,15560.0
20,,,,6400.0
29,30.0,1.0,40.0,47800.0
36,18.0,1.0,40.0,101000.0
1,,,,
91,,,,43200.0
19,,,40.0,7980.0
7,,,,
58,30.0,1.0,40.0,58000.0
0,,,,
10,,,,
28,,,25.0,22200.0
70,,,,4000.0
61,30.0,,40.0,60000.0
50,25.0,1.0,50.0,80000.0
0,,,,
39,30.0,1.0,40.0,64120.0
33,,,50.0,27000.0
31,45.0,1.0,40.0,45000.0
74,,,,14800.0
23,,,20.0,5000.0
9,,,,
33,15.0,1.0,42.0,92000.0
54,25.0,1.0,42.0,159500.0
19,5.0,1.0,20.0,1000.0
39,20.0,1.0,62.0,65000.0
11,,,,
40,,,,0.0
64,,,,23700.0
10,,,,
19,,,30.0,15500.0
58,,,20.0,3200.0
19,,,,0.0
53,,,,0.0
39,,,20.0,320.0
15,,,,0.0
65,,,,21300.0
29,8.0,,40.0,36400.0
38,25.0,1.0,40.0,41400.0
28,,,40.0,64000.0
44,,,,0.0
35,,,,0.0
46,,,,0.0
71,,,,32800.0
60,,,,63500.0
60,30.0,,32.0,120000.0
7,,,,
27,20.0,2.0,36.0,42000.0
54,15.0,1.0,24.0,91800.0
55,15.0,1.0,40.0,138000.0
20,37.0,,45.0,30000.0
39,20.0,1.0,50.0,76000.0
69,,,,14000.0
20,10.0,,3.0,1000.0
19,25.0,1.0,30.0,10000.0
21,,,30.0,9000.0
66,,,,30380.0
67,,,16.0,78200.0
71,,,,52000.0
37,15.0,2.0,6.0,7350.0
47,15.0,1.0,45.0,256000.0
10,,,,
8,,,,
73,,,,29000.0
23,30.0,,15.0,13700.0
62,,,,9400.0
42,20.0,2.0,45.0,10000.0
48,15.0,1.0,40.0,57000.0
16,22.0,2.0,10.0,1800.0
18,,,,0.0
42,,,,0.0
19,5.0,,35.0,21000.0
65,,,,9600.0
57,30.0,1.0,40.0,26400.0
63,,,32.0,190900.0
67,,,,18000.0
19,,,,0.0
56,2.0,1.0,50.0,60000.0
28,,,45.0,27000.0
5,,,,
33,25.0,1.0,40.0,65000.0
28,12.0,1.0,40.0,55000.0
72,,,,15900.0
34,1.0,,50.0,70000.0
67,,,,95000.0
36,15.0,1.0,45.0,58000.0
33,15.0,1.0,40.0,40000.0
49,,,15.0,5000.0
58,,,,16900.0
21,40.0,1.0,30.0,17000.0
62,60.0,1.0,12.0,50000.0
71,12.0,1.0,20.0,85500.0
70,,,,15000.0
75,,,,41800.0
18,,,,0.0
38,30.0,4.0,40.0,83000.0
15,,,,0.0
9,,,,
14,,,,
9,,,,
35,,,,0.0
72,,,,22800.0
10,,,,
20,30.0,,36.0,25000.0
47,,,40.0,93000.0
18,,,,0.0
18,,,,0.0
23,15.0,1.0,40.0,12000.0
30,25.0,1.0,50.0,70000.0
32,,,,0.0
78,,,,13900.0
51,,,50.0,40000.0
41,10.0,1.0,40.0,23500.0
14,,,,
74,,,,17000.0
52,15.0,1.0,40.0,78000.0
20,,,40.0,2880.0
55,50.0,1.0,50.0,84000.0
68,,,,14400.0
30,25.0,1.0,40.0,85000.0
29,45.0,1.0,40.0,35000.0
65,60.0,1.0,50.0,204000.0
39,20.0,1.0,40.0,12300.0
17,3.0,1.0,15.0,1000.0
12,,,,
53,,,10.0,148000.0
66,,,12.0,12500.0
23,,,40.0,7200.0
26,40.0,4.0,40.0,49000.0
62,,,,0.0
21,,,,0.0
56,15.0,2.0,40.0,41900.0
18,,,,0.0
44,5.0,1.0,25.0,20000.0
22,30.0,1.0,10.0,8000.0
28,,,36.0,30000.0
34,,,40.0,23000.0
21,15.0,,12.0,5500.0
61,,,,15000.0
18,10.0,1.0,24.0,10000.0
14,,,,
9,,,,
82,,,,78400.0
7,,,,
40,35.0,1.0,40.0,53600.0
65,,,,0.0
43,10.0,,18.0,19600.0
60,10.0,1.0,40.0,47550.0
8,,,,
65,,,,10000.0
69,50.0,1.0,40.0,78000.0
0,,,,
34,,,15.0,30500.0
48,,,,12000.0
81,,,,3100.0
39,,,40.0,45000.0
68,,,45.0,150000.0
20,,,,0.0
8,,,,
77,,,,12000.0
48,,,,500.0
20,,,,700.0
6,,,,
50,15.0,1.0,24.0,131000.0
74,,,,0.0
35,35.0,2.0,40.0,50000.0
11,,,,
36,,,,0.0
80,,,,36000.0
42,10.0,2.0,60.0,50000.0
95,,,,17500.0
43,15.0,1.0,50.0,6000.0
73,,,,28400.0
59,,,,3500.0
58,35.0,1.0,38.0,31300.0
60,,,,11800.0
11,,,,
66,,,16.0,107750.0
68,20.0,1.0,25.0,46000.0
23,30.0,1.0,40.0,34000.0
2,,,,
59,,,40.0,1800.0
59,,,,11000.0
67,,,,41400.0
67,,,5.0,36600.0
79,,,,41000.0
27,,,40.0,23600.0
50,30.0,2.0,40.0,25000.0
29,,,,0.0
35,8.0,1.0,42.0,44000.0
44,,,,0.0
76,,,,47400.0
54,20.0,1.0,40.0,50000.0
24,30.0,1.0,20.0,12000.0
88,,,,16600.0
43,35.0,1.0,40.0,87000.0
20,,,,0.0
6,,,,
57,5.0,1.0,40.0,76000.0
39,10.0,1.0,50.0,55000.0
11,,,,
70,,,,38200.0
44,45.0,1.0,30.0,25000.0
58,15.0,1.0,40.0,31200.0
18,,,23.0,19420.0
81,,,,14000.0
54,20.0,1.0,30.0,60000.0
68,,,60.0,147300.0
63,,,40.0,35000.0
63,,,,1300.0
46,10.0,1.0,45.0,35000.0
78,,,,206000.0
52,55.0,1.0,50.0,65000.0
13,,,,
24,10.0,1.0,40.0,30000.0
76,,,,8600.0
13,,,,
70,,,,15000.0
54,,,,0.0
77,,,,30400.0
64,4.0,,40.0,20000.0
50,20.0,1.0,20.0,50000.0
72,,,10.0,44400.0
41,20.0,1.0,48.0,43000.0
6,,,,
43,15.0,1.0,55.0,75000.0
21,10.0,1.0,20.0,13500.0
82,,,,39730.0
24,15.0,1.0,42.0,5500.0
66,,,,31180.0
27,35.0,1.0,40.0,31200.0
70,2.0,1.0,46.0,98400.0
36,15.0,1.0,50.0,65000.0
91,,,,60500.0
56,,,55.0,212800.0
80,,,,49800.0
44,5.0,1.0,44.0,60000.0
63,23.0,1.0,50.0,90000.0
53,,,,15700.0
66,,,,3400.0
23,,,30.0,32700.0
20,5.0,1.0,20.0,15000.0
20,,,,0.0
7,,,,
64,,,,43100.0
79,,,,27900.0
61,,,,9000.0
19,,,28.0,17600.0
70,,,,67200.0
5,,,,
10,,,,
