AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
6,,,,
2,,,,
20,20.0,1.0,30.0,12000.0
24,10.0,,55.0,124000.0
33,45.0,1.0,40.0,130000.0
38,2.0,,80.0,61600.0
77,,,,13700.0
65,,,,60000.0
65,,,,13600.0
67,,,,24700.0
12,,,,
20,7.0,1.0,43.0,36750.0
14,,,,
3,,,,
22,1.0,,40.0,28700.0
62,,,,2800.0
66,15.0,1.0,50.0,345000.0
42,25.0,1.0,45.0,84000.0
73,30.0,1.0,2.0,211400.0
81,,,,13300.0
19,5.0,2.0,45.0,35000.0
43,,,40.0,30000.0
16,,,,4400.0
71,,,,47000.0
69,,,,12900.0
10,,,,
10,,,,
58,,,2.0,200.0
46,60.0,,64.0,81200.0
33,15.0,,50.0,50000.0
49,20.0,1.0,40.0,22700.0
55,40.0,1.0,50.0,27300.0
7,,,,
41,10.0,1.0,40.0,67000.0
33,,,,2300.0
21,,,,1600.0
45,12.0,1.0,40.0,24000.0
19,5.0,,27.0,14000.0
4,,,,
63,3.0,1.0,45.0,160500.0
58,22.0,1.0,50.0,76000.0
72,,,,19500.0
32,7.0,1.0,40.0,86200.0
32,1.0,1.0,20.0,10000.0
56,7.0,1.0,60.0,75000.0
30,,,,0.0
19,10.0,1.0,40.0,25000.0
46,2.0,1.0,38.0,65600.0
42,30.0,1.0,60.0,150000.0
58,120.0,,40.0,36000.0
35,5.0,1.0,40.0,55200.0
34,15.0,1.0,84.0,152600.0
8,,,,
27,4.0,,38.0,64600.0
34,,,60.0,19200.0
36,10.0,1.0,60.0,345000.0
48,2.0,,30.0,30000.0
9,,,,
41,5.0,,84.0,58600.0
6,,,,
23,20.0,1.0,4.0,160.0
63,10.0,,30.0,17300.0
41,15.0,2.0,40.0,92600.0
23,5.0,,38.0,49300.0
12,,,,
70,,,40.0,71400.0
3,,,,
52,20.0,1.0,40.0,76000.0
19,,,,0.0
5,,,,
46,10.0,1.0,40.0,38900.0
18,4.0,,40.0,22200.0
53,5.0,,84.0,20000.0
53,,,,2200.0
12,,,,
61,,,,22000.0
80,,,,27800.0
11,,,,
23,15.0,1.0,42.0,70100.0
22,18.0,1.0,40.0,21200.0
72,,,,209000.0
52,25.0,1.0,40.0,90000.0
36,10.0,1.0,40.0,51100.0
42,6.0,1.0,40.0,81700.0
36,15.0,1.0,40.0,69000.0
82,,,,27200.0
34,1.0,,4.0,18600.0
44,55.0,,40.0,188400.0
57,,,,0.0
76,,,,25100.0
10,,,,
28,,,,3300.0
11,,,,
40,12.0,1.0,40.0,50000.0
5,,,,
2,,,,
8,,,,
76,,,,148400.0
35,15.0,2.0,40.0,7300.0
21,8.0,,50.0,18000.0
34,,,,1600.0
40,,,,0.0
19,25.0,1.0,24.0,19000.0
10,,,,
66,,,,30000.0
41,15.0,1.0,40.0,45000.0
81,,,,24300.0
22,11.0,1.0,38.0,10100.0
1,,,,
85,,,,71700.0
3,,,,
70,,,24.0,58000.0
12,,,,
31,,,30.0,3600.0
17,5.0,,15.0,4600.0
27,,,38.0,39600.0
16,,,,1300.0
68,,,,0.0
3,,,,
37,,,,660.0
39,5.0,1.0,40.0,86600.0
4,,,,
3,,,,
20,,,,1600.0
40,5.0,1.0,30.0,95000.0
2,,,,
19,5.0,1.0,40.0,25000.0
9,,,,
11,,,,
52,10.0,1.0,35.0,13800.0
14,,,,
30,1.0,1.0,40.0,111600.0
45,,,,13700.0
80,,,,800.0
73,,,,239500.0
12,,,,
24,,,,3300.0
25,,,40.0,7100.0
16,,,20.0,2000.0
9,,,,
6,,,,
16,,,,2000.0
61,10.0,1.0,40.0,60000.0
35,20.0,3.0,25.0,16800.0
62,,,,6500.0
65,5.0,1.0,40.0,101600.0
61,10.0,1.0,40.0,60000.0
4,,,,
28,12.0,3.0,40.0,30000.0
12,,,,
51,20.0,1.0,40.0,75000.0
21,,,38.0,4600.0
37,10.0,1.0,50.0,90000.0
28,,,35.0,32000.0
38,15.0,1.0,40.0,60000.0
33,1.0,,20.0,8900.0
1,,,,
78,,,,11700.0
51,,,60.0,6000.0
45,,,,13700.0
67,,,,8400.0
56,,,,19690.0
74,,,40.0,60000.0
63,,,,1600.0
6,,,,
20,4.0,,28.0,6100.0
52,2.0,,35.0,13600.0
15,,,,1600.0
23,15.0,1.0,40.0,34600.0
24,20.0,1.0,25.0,16600.0
37,,,40.0,500.0
71,,,,170500.0
54,5.0,1.0,40.0,67700.0
50,,,,20500.0
78,,,,2400.0
41,,,,0.0
46,3.0,,40.0,43150.0
27,13.0,1.0,40.0,32600.0
31,,,6.0,1000.0
11,,,,
61,5.0,1.0,99.0,114400.0
20,,,30.0,3000.0
40,3.0,1.0,7.0,30800.0
6,,,,
45,4.0,,38.0,81600.0
37,20.0,1.0,40.0,45000.0
71,,,,27000.0
50,,,,2300.0
45,12.0,1.0,50.0,50000.0
4,,,,
46,5.0,1.0,40.0,122700.0
49,5.0,,20.0,12700.0
16,,,,1100.0
7,,,,
48,3.0,,40.0,25600.0
56,,,40.0,19400.0
21,10.0,1.0,10.0,25400.0
13,,,,
60,5.0,,28.0,28800.0
30,20.0,1.0,40.0,60600.0
55,10.0,1.0,50.0,345000.0
59,,,35.0,1900.0
30,30.0,1.0,40.0,30000.0
77,,,8.0,66300.0
55,7.0,,84.0,70000.0
62,,,,31200.0
26,,,49.0,4800.0
87,,,,13600.0
19,,,,0.0
64,,,,9500.0
23,,,,1600.0
54,,,40.0,5200.0
76,,,,20100.0
5,,,,
62,120.0,1.0,40.0,36000.0
62,5.0,,84.0,62400.0
56,60.0,1.0,40.0,79700.0
55,,,,13600.0
33,,,30.0,29600.0
42,,,,12700.0
48,,,40.0,45700.0
73,,,,42700.0
29,,,84.0,20700.0
6,,,,
92,,,,24000.0
85,,,,17200.0
3,,,,
52,5.0,1.0,30.0,25900.0
7,,,,
43,,,40.0,93200.0
65,3.0,,8.0,27000.0
54,15.0,1.0,55.0,83000.0
34,,,35.0,8000.0
81,,,,147500.0
62,,,,18400.0
11,,,,
67,15.0,1.0,40.0,77900.0
42,,,41.0,264000.0
61,,,40.0,251000.0
23,5.0,,1.0,2020.0
14,,,,
18,,,12.0,3400.0
66,,,24.0,50000.0
58,,,40.0,17800.0
29,,,,0.0
11,,,,
13,,,,
9,,,,
44,,,80.0,51600.0
1,,,,
45,20.0,1.0,40.0,95000.0
10,,,,
22,,,30.0,19000.0
6,,,,
37,4.0,1.0,40.0,70000.0
6,,,,
43,,,,1600.0
38,20.0,1.0,45.0,345000.0
13,,,,
53,10.0,2.0,40.0,77000.0
37,5.0,1.0,30.0,65300.0
52,,,,1600.0
27,,,,1600.0
28,30.0,1.0,43.0,58500.0
28,7.0,2.0,40.0,8700.0
24,5.0,2.0,40.0,30000.0
12,,,,
44,45.0,3.0,80.0,71600.0
1,,,,
45,200.0,1.0,55.0,135000.0
13,,,,
32,5.0,2.0,7.0,630.0
25,,,99.0,13400.0
19,,,40.0,6400.0
29,,,,14900.0
63,,,50.0,45100.0
45,5.0,1.0,30.0,15000.0
26,5.0,,40.0,64000.0
58,,,40.0,558000.0
42,,,40.0,16800.0
45,15.0,1.0,40.0,97000.0
16,12.0,2.0,35.0,1600.0
11,,,,
20,5.0,1.0,65.0,25000.0
55,,,,2400.0
48,10.0,1.0,40.0,20250.0
15,,,,1300.0
71,,,,24700.0
18,2.0,3.0,38.0,17600.0
54,10.0,3.0,38.0,4100.0
79,,,,30000.0
61,45.0,1.0,40.0,50000.0
2,,,,
49,25.0,,40.0,21700.0
51,10.0,1.0,40.0,39200.0
17,,,25.0,3700.0
4,,,,
50,15.0,1.0,40.0,69600.0
55,,,,3010.0
69,,,84.0,90000.0
30,2.0,,15.0,20400.0
5,,,,
64,,,,22000.0
23,,,,1600.0
8,,,,
74,,,,47500.0
43,2.0,,30.0,41200.0
68,3.0,1.0,40.0,90400.0
21,8.0,,50.0,18000.0
14,,,,
48,20.0,1.0,40.0,42000.0
70,,,,18200.0
44,,,99.0,26000.0
21,,,,0.0
28,15.0,,84.0,75700.0
33,7.0,,45.0,54000.0
73,,,,36800.0
3,,,,
56,30.0,1.0,40.0,75000.0
37,15.0,1.0,40.0,76200.0
27,,,,1600.0
77,,,,10100.0
63,,,,55900.0
72,5.0,1.0,20.0,25600.0
51,,,,0.0
8,,,,
11,,,,
28,15.0,,33.0,87600.0
69,,,,14500.0
15,,,,1800.0
75,,,,27500.0
59,,,,3000.0
6,,,,
37,,,,13300.0
11,,,,
20,5.0,,24.0,9100.0
66,,,,40800.0
34,15.0,1.0,32.0,345000.0
2,,,,
68,,,,0.0
43,5.0,1.0,25.0,57200.0
63,,,,3200.0
11,,,,
65,,,,13100.0
24,10.0,1.0,42.0,46300.0
63,25.0,,45.0,70000.0
68,,,,17600.0
6,,,,
28,5.0,1.0,40.0,51600.0
34,,,,0.0
60,15.0,1.0,55.0,89000.0
1,,,,
10,,,,
1,,,,
1,,,,
40,,,,13900.0
30,4.0,1.0,35.0,40200.0
63,5.0,1.0,20.0,28000.0
81,,,,50800.0
9,,,,
4,,,,
4,,,,
9,,,,
2,,,,
3,,,,
77,5.0,1.0,40.0,114400.0
18,5.0,1.0,40.0,20000.0
3,,,,
18,,,,8300.0
92,,,,8500.0
20,,,30.0,2600.0
65,,,,14000.0
44,10.0,1.0,37.0,76600.0
45,2.0,1.0,40.0,63600.0
1,,,,
61,20.0,1.0,50.0,57000.0
55,3.0,1.0,45.0,70000.0
57,5.0,,40.0,59400.0
82,,,,24500.0
40,5.0,1.0,60.0,91600.0
21,30.0,1.0,20.0,14000.0
44,15.0,1.0,45.0,30000.0
76,,,,221300.0
42,5.0,,40.0,31100.0
16,,,20.0,2230.0
76,,,,64000.0
59,,,,10100.0
14,,,,
29,20.0,1.0,40.0,42400.0
49,,,40.0,13950.0
9,,,,
35,10.0,1.0,40.0,51700.0
32,,,28.0,14300.0
5,,,,
14,,,,
12,,,,
1,,,,
10,,,,
61,,,,34300.0
53,,,,1600.0
0,,,,
8,,,,
26,1.0,2.0,72.0,26600.0
53,10.0,1.0,34.0,40700.0
10,,,,
3,,,,
65,,,,37200.0
58,,,,1600.0
25,5.0,1.0,40.0,155000.0
12,,,,
24,,,35.0,4600.0
16,,,38.0,10600.0
3,,,,
27,,,,2350.0
34,30.0,2.0,50.0,86000.0
28,15.0,1.0,40.0,40000.0
9,,,,
30,10.0,1.0,82.0,70000.0
30,15.0,1.0,40.0,43600.0
3,,,,
11,,,,
26,,,,0.0
66,,,,11900.0
70,,,,16400.0
31,5.0,1.0,50.0,45000.0
37,,,60.0,32500.0
26,2.0,1.0,40.0,50000.0
19,,,20.0,9700.0
52,,,,8500.0
5,,,,
11,,,,
11,,,,
49,,,40.0,89700.0
54,10.0,1.0,55.0,59000.0
2,,,,
27,13.0,1.0,7.0,10000.0
50,6.0,1.0,20.0,18000.0
31,10.0,1.0,50.0,80000.0
26,,,,1600.0
12,,,,
40,30.0,1.0,40.0,62000.0
1,,,,
28,3.0,,40.0,43400.0
5,,,,
66,,,,32700.0
76,,,8.0,98500.0
9,,,,
36,,,84.0,19600.0
36,1.0,,40.0,98400.0
9,,,,
23,,,48.0,12600.0
34,20.0,1.0,40.0,53400.0
60,,,,1600.0
11,,,,
42,,,,7100.0
7,,,,
53,,,40.0,100000.0
3,,,,
23,,,50.0,20200.0
28,10.0,2.0,40.0,29200.0
46,10.0,1.0,55.0,124000.0
20,,,40.0,1500.0
13,,,,
56,10.0,,40.0,76000.0
43,5.0,,35.0,17000.0
3,,,,
5,,,,
29,,,84.0,211000.0
26,,,25.0,6700.0
12,,,,
45,20.0,1.0,60.0,152800.0
62,,,,75000.0
6,,,,
21,8.0,,50.0,18000.0
25,5.0,1.0,45.0,127200.0
22,,,,1600.0
27,5.0,,20.0,9800.0
54,30.0,1.0,40.0,40000.0
66,10.0,1.0,80.0,25000.0
59,,,84.0,168000.0
30,5.0,1.0,40.0,29100.0
0,,,,
16,,,3.0,3200.0
51,10.0,1.0,40.0,97600.0
65,,,32.0,2300.0
73,5.0,,84.0,22000.0
0,,,,
44,15.0,1.0,40.0,20000.0
22,,,49.0,6200.0
14,,,,
17,,,,16500.0
61,,,,0.0
18,,,,1600.0
45,5.0,,84.0,29000.0
80,,,,40020.0
12,,,,
27,,,70.0,27200.0
22,10.0,1.0,40.0,21600.0
70,,,,47500.0
75,,,,22100.0
62,5.0,,50.0,40000.0
42,,,52.0,107600.0
27,10.0,1.0,40.0,27700.0
29,8.0,3.0,20.0,13700.0
42,,,99.0,7500.0
25,1.0,,40.0,37000.0
69,,,,93100.0
11,,,,
33,,,,0.0
32,25.0,5.0,40.0,58050.0
9,,,,
41,5.0,1.0,40.0,56000.0
45,,,,13700.0
7,,,,
63,4.0,,25.0,60200.0
50,5.0,,25.0,19100.0
52,,,45.0,81600.0
34,3.0,1.0,40.0,47000.0
33,30.0,1.0,45.0,66200.0
15,,,,0.0
77,,,,101600.0
7,,,,
31,50.0,1.0,65.0,72000.0
77,,,,22900.0
16,,,,1600.0
50,20.0,1.0,40.0,99000.0
9,,,,
50,30.0,1.0,40.0,78000.0
69,,,,29800.0
61,,,,47400.0
25,5.0,,20.0,6400.0
33,5.0,1.0,40.0,36600.0
56,2.0,2.0,40.0,37600.0
56,7.0,,40.0,22700.0
39,20.0,1.0,60.0,62500.0
66,5.0,7.0,30.0,22800.0
92,,,,8500.0
33,,,30.0,1100.0
38,,,,1600.0
61,,,,4100.0
3,,,,
47,10.0,1.0,40.0,50000.0
5,,,,
7,,,,
17,,,40.0,6180.0
8,,,,
20,5.0,1.0,40.0,16000.0
42,3.0,1.0,40.0,45000.0
63,,,,249800.0
84,,,,42500.0
58,,,,0.0
45,10.0,,40.0,3000.0
27,7.0,1.0,60.0,55100.0
48,35.0,1.0,30.0,50900.0
14,,,,
24,10.0,1.0,40.0,28000.0
59,15.0,1.0,43.0,30400.0
53,2.0,1.0,55.0,38900.0
69,,,,42000.0
40,2.0,1.0,30.0,32200.0
72,,,,47000.0
52,5.0,,75.0,61600.0
53,,,30.0,7400.0
33,5.0,,80.0,71600.0
34,20.0,,40.0,65000.0
42,,,30.0,2900.0
40,5.0,1.0,42.0,103000.0
28,20.0,1.0,80.0,61800.0
2,,,,
19,,,,1600.0
19,,,,1100.0
22,,,4.0,1700.0
53,5.0,,84.0,88600.0
36,,,10.0,4700.0
1,,,,
62,,,40.0,18000.0
55,10.0,1.0,40.0,92000.0
37,,,,0.0
86,,,,27300.0
15,,,,1600.0
57,10.0,,40.0,51600.0
38,21.0,1.0,50.0,64000.0
35,20.0,3.0,25.0,16800.0
24,6.0,1.0,36.0,21130.0
44,90.0,,84.0,151800.0
57,5.0,2.0,84.0,111600.0
57,5.0,1.0,60.0,127020.0
20,20.0,1.0,40.0,16600.0
10,,,,
17,5.0,,12.0,6600.0
0,,,,
8,,,,
53,1.0,,50.0,133600.0
42,5.0,,80.0,6600.0
35,20.0,3.0,25.0,16800.0
70,,,,19700.0
5,,,,
8,,,,
32,1.0,,20.0,17800.0
11,,,,
10,,,,
34,5.0,1.0,4.0,2200.0
62,55.0,1.0,35.0,90000.0
33,,,,0.0
34,25.0,1.0,60.0,8400.0
7,,,,
29,7.0,1.0,20.0,14900.0
72,,,,31300.0
25,,,,0.0
55,15.0,1.0,50.0,92000.0
52,5.0,1.0,40.0,22600.0
92,,,,50600.0
9,,,,
49,5.0,,84.0,81900.0
10,,,,
17,,,,0.0
8,,,,
75,,,,28900.0
64,5.0,1.0,20.0,84000.0
60,10.0,1.0,38.0,41000.0
58,,,5.0,21000.0
51,,,,0.0
48,5.0,1.0,40.0,70600.0
54,20.0,1.0,40.0,85000.0
24,3.0,1.0,40.0,40650.0
28,30.0,1.0,40.0,35600.0
7,,,,
33,2.0,,80.0,82600.0
40,,,,0.0
42,30.0,2.0,40.0,15000.0
10,,,,
35,15.0,1.0,40.0,67000.0
38,,,32.0,38200.0
68,,,,14000.0
17,,,20.0,1500.0
75,,,,25600.0
5,,,,
36,10.0,5.0,85.0,150000.0
49,10.0,1.0,35.0,55000.0
11,,,,
66,,,,8800.0
59,,,,40.0
71,,,,11600.0
56,,,40.0,27000.0
27,10.0,1.0,30.0,51600.0
26,1.0,,16.0,7800.0
9,,,,
55,5.0,4.0,84.0,348000.0
21,,,50.0,31200.0
52,5.0,,84.0,32200.0
20,5.0,1.0,40.0,25000.0
19,10.0,1.0,40.0,22100.0
53,25.0,1.0,45.0,91600.0
39,5.0,,48.0,100000.0
6,,,,
11,,,,
46,24.0,1.0,67.0,114000.0
49,60.0,1.0,93.0,9000.0
5,,,,
3,,,,
37,,,25.0,20800.0
51,35.0,,38.0,79500.0
49,,,,0.0
64,5.0,,30.0,36600.0
55,,,,0.0
21,,,12.0,13000.0
62,20.0,1.0,15.0,32000.0
51,,,42.0,30000.0
43,12.0,1.0,45.0,201600.0
79,,,,10810.0
62,10.0,1.0,42.0,48700.0
8,,,,
55,,,35.0,26000.0
30,5.0,2.0,40.0,49600.0
54,20.0,1.0,40.0,41600.0
49,10.0,1.0,40.0,66510.0
35,,,,0.0
19,5.0,1.0,60.0,70000.0
8,,,,
0,,,,
68,,,,15800.0
34,,,40.0,9600.0
67,,,,74300.0
38,,,,9100.0
80,,,,27000.0
6,,,,
20,,,,1600.0
31,9.0,2.0,40.0,47900.0
27,,,,13000.0
30,2.0,,14.0,23700.0
11,,,,
64,30.0,1.0,40.0,32100.0
20,,,40.0,18000.0
3,,,,
55,15.0,2.0,36.0,40000.0
61,,,99.0,20600.0
38,15.0,1.0,45.0,111600.0
50,3.0,,80.0,17800.0
71,,,,76100.0
58,,,2.0,200.0
41,15.0,1.0,40.0,60000.0
48,,,60.0,139700.0
49,5.0,1.0,60.0,9900.0
2,,,,
8,,,,
34,5.0,,40.0,87000.0
67,,,40.0,80000.0
58,,,40.0,9800.0
85,,,,30600.0
92,,,,33500.0
24,15.0,1.0,45.0,40000.0
38,10.0,1.0,60.0,44900.0
33,5.0,,40.0,41600.0
6,,,,
42,7.0,1.0,40.0,77700.0
34,40.0,3.0,20.0,30000.0
52,5.0,1.0,35.0,20000.0
32,15.0,1.0,38.0,36100.0
8,,,,
65,,,,58000.0
28,5.0,2.0,40.0,61000.0
19,5.0,1.0,40.0,28500.0
27,,,84.0,3500.0
55,5.0,1.0,35.0,21300.0
5,,,,
54,,,,-1300.0
2,,,,
72,,,,51500.0
4,,,,
10,,,,
62,,,,9900.0
1,,,,
30,2.0,,40.0,22600.0
59,20.0,1.0,35.0,37000.0
8,,,,
37,10.0,2.0,40.0,20800.0
26,25.0,,18.0,24000.0
12,,,,
34,25.0,1.0,40.0,4000.0
24,,,,0.0
80,,,,28000.0
43,12.0,1.0,40.0,61600.0
52,,,,1600.0
56,14.0,2.0,70.0,100000.0
65,10.0,1.0,50.0,169600.0
61,,,,25900.0
50,10.0,1.0,40.0,90000.0
6,,,,
84,,,,7200.0
1,,,,
14,,,,
62,15.0,1.0,55.0,73220.0
27,5.0,1.0,75.0,55000.0
18,,,,1100.0
13,,,,
3,,,,
24,2.0,1.0,40.0,20000.0
84,,,,8500.0
79,,,,10900.0
4,,,,
21,,,,1600.0
9,,,,
63,1.0,,99.0,8400.0
8,,,,
28,45.0,2.0,40.0,80000.0
52,35.0,,40.0,25000.0
45,,,50.0,133000.0
35,20.0,3.0,25.0,16800.0
71,,,,14100.0
41,15.0,1.0,40.0,67000.0
59,60.0,1.0,40.0,121600.0
29,15.0,1.0,36.0,34000.0
80,,,,81300.0
35,,,,0.0
30,20.0,1.0,72.0,70000.0
54,20.0,1.0,40.0,75000.0
0,,,,
23,10.0,1.0,40.0,22000.0
34,10.0,1.0,37.0,64000.0
56,15.0,2.0,84.0,30000.0
38,60.0,1.0,40.0,80000.0
59,,,,15630.0
66,20.0,1.0,40.0,100000.0
46,15.0,1.0,30.0,77000.0
74,,,,28800.0
14,,,,
60,50.0,1.0,40.0,345000.0
68,,,,12600.0
37,,,,2150.0
34,25.0,1.0,40.0,85000.0
67,,,,19600.0
11,,,,
29,4.0,3.0,40.0,60000.0
14,,,,
27,,,50.0,24400.0
5,,,,
29,,,,500.0
33,5.0,1.0,40.0,81600.0
45,20.0,1.0,20.0,23700.0
70,3.0,1.0,40.0,66600.0
42,5.0,,25.0,23100.0
67,,,,148100.0
22,12.0,,81.0,10600.0
36,2.0,,40.0,29600.0
57,,,,1600.0
25,,,20.0,1200.0
25,2.0,2.0,50.0,60000.0
92,,,,134800.0
43,5.0,1.0,55.0,31600.0
61,15.0,1.0,35.0,51900.0
19,10.0,1.0,20.0,7600.0
64,30.0,,1.0,5600.0
48,7.0,1.0,40.0,115700.0
54,20.0,2.0,40.0,44400.0
40,30.0,1.0,40.0,74300.0
84,,,,7400.0
62,20.0,1.0,45.0,81700.0
59,,,40.0,12800.0
59,,,60.0,17200.0
38,,,,2000.0
17,45.0,1.0,2.0,1800.0
51,5.0,2.0,40.0,80000.0
73,,,,37200.0
39,10.0,1.0,40.0,40000.0
15,,,,0.0
46,15.0,1.0,40.0,46600.0
39,5.0,1.0,25.0,13600.0
11,,,,
52,5.0,1.0,60.0,75200.0
43,10.0,3.0,30.0,37600.0
50,3.0,1.0,40.0,118000.0
61,10.0,1.0,50.0,94000.0
9,,,,
73,,,,20000.0
8,,,,
74,,,40.0,17200.0
50,,,,0.0
61,5.0,,50.0,148000.0
68,,,,25100.0
2,,,,
6,,,,
26,5.0,,40.0,41000.0
68,7.0,1.0,40.0,17000.0
44,5.0,,40.0,20500.0
62,10.0,1.0,24.0,78500.0
40,55.0,1.0,40.0,82600.0
13,,,,
11,,,,
34,25.0,2.0,20.0,5000.0
69,,,,0.0
80,,,,9600.0
50,5.0,1.0,35.0,106600.0
21,,,60.0,23000.0
11,,,,
51,5.0,,84.0,31900.0
6,,,,
66,,,,10100.0
12,,,,
34,2.0,,84.0,36000.0
9,,,,
60,5.0,1.0,20.0,34600.0
32,,,,0.0
49,,,,0.0
10,,,,
65,,,,10000.0
10,,,,
0,,,,
58,1.0,,30.0,17300.0
20,,,,1800.0
78,,,16.0,70880.0
3,,,,
57,10.0,,10.0,30000.0
55,2.0,1.0,70.0,129100.0
21,10.0,1.0,43.0,25000.0
39,3.0,,40.0,71600.0
1,,,,
47,20.0,,40.0,110000.0
7,,,,
68,25.0,,30.0,66600.0
38,,,,1700.0
31,,,,10700.0
27,20.0,1.0,50.0,75000.0
57,,,84.0,51200.0
55,5.0,1.0,30.0,19400.0
35,5.0,1.0,40.0,31600.0
40,,,,1500.0
15,,,,1600.0
9,,,,
31,60.0,1.0,40.0,85000.0
29,,,,700.0
57,,,40.0,15600.0
15,,,,1600.0
60,,,,3280.0
7,,,,
67,,,,35000.0
31,,,,800.0
26,,,,1600.0
56,4.0,,30.0,15400.0
40,8.0,2.0,40.0,82000.0
40,20.0,1.0,40.0,73700.0
61,60.0,1.0,30.0,100000.0
61,20.0,1.0,41.0,38000.0
38,,,,0.0
9,,,,
80,,,,47800.0
19,,,30.0,8900.0
7,,,,
55,30.0,1.0,30.0,38100.0
65,,,,3600.0
62,20.0,1.0,40.0,40000.0
39,10.0,1.0,40.0,71500.0
79,,,,27400.0
2,,,,
22,,,38.0,23600.0
17,,,99.0,8600.0
22,,,,1600.0
39,,,,0.0
18,,,,1600.0
13,,,,
3,,,,
53,,,,1000.0
29,2.0,1.0,54.0,20800.0
68,,,,34000.0
74,,,,216300.0
0,,,,
66,,,65.0,32600.0
11,,,,
48,3.0,1.0,45.0,37270.0
8,,,,
11,,,,
31,10.0,1.0,24.0,14100.0
63,,,20.0,86000.0
65,,,,25100.0
31,10.0,,40.0,3000.0
5,,,,
24,15.0,1.0,9.0,36000.0
27,,,,0.0
71,,,,8600.0
21,,,15.0,1500.0
20,3.0,,25.0,1800.0
57,30.0,1.0,60.0,28000.0
35,7.0,1.0,40.0,23000.0
74,,,20.0,26100.0
5,,,,
33,30.0,1.0,46.0,62000.0
74,,,15.0,85780.0
4,,,,
19,,,,3000.0
33,,,,1600.0
56,20.0,2.0,38.0,115600.0
62,30.0,1.0,24.0,144200.0
15,,,,0.0
67,,,,32200.0
53,,,,1600.0
23,,,12.0,15000.0
2,,,,
10,,,,
1,,,,
16,15.0,1.0,30.0,3600.0
63,,,,23550.0
17,,,,1600.0
11,,,,
26,10.0,2.0,40.0,55000.0
6,,,,
67,,,,10000.0
54,45.0,1.0,40.0,49300.0
33,,,18.0,28500.0
11,,,,
26,,,99.0,3800.0
43,5.0,,37.0,41600.0
56,8.0,1.0,45.0,101600.0
50,,,,0.0
13,,,,
38,5.0,1.0,40.0,38600.0
45,,,,0.0
37,2.0,,33.0,31100.0
12,,,,
15,,,,0.0
45,1.0,1.0,60.0,51100.0
69,,,,30400.0
59,5.0,1.0,40.0,76600.0
10,,,,
63,2.0,,60.0,81280.0
9,,,,
58,10.0,1.0,15.0,4500.0
61,,,,2210.0
15,,,,0.0
60,,,40.0,127000.0
39,10.0,1.0,20.0,16200.0
61,,,35.0,14900.0
51,,,40.0,20000.0
27,13.0,1.0,45.0,76900.0
52,5.0,1.0,40.0,28300.0
21,5.0,,40.0,16600.0
71,,,,10000.0
70,,,,45700.0
28,15.0,2.0,40.0,24500.0
29,,,,0.0
5,,,,
14,,,,
44,5.0,1.0,45.0,60000.0
24,12.0,,84.0,34700.0
73,,,,22100.0
9,,,,
57,,,,1000.0
7,,,,
78,,,,2400.0
35,,,,22000.0
33,2.0,,80.0,82600.0
50,,,,16800.0
47,50.0,1.0,40.0,85600.0
10,,,,
5,,,,
18,,,,1900.0
41,5.0,,84.0,49200.0
36,50.0,1.0,46.0,31700.0
43,15.0,1.0,40.0,111600.0
43,,,,5300.0
49,30.0,1.0,35.0,61300.0
65,,,,52200.0
52,5.0,1.0,60.0,75200.0
10,,,,
65,10.0,1.0,40.0,80000.0
69,,,,21000.0
2,,,,
55,,,,10200.0
13,,,,
14,,,,
59,10.0,,30.0,37500.0
61,,,,0.0
25,5.0,,18.0,8340.0
14,,,,
28,,,35.0,23700.0
24,,,20.0,22500.0
18,,,,5100.0
18,20.0,1.0,22.0,15400.0
74,,,,3600.0
6,,,,
14,,,,
19,,,,0.0
36,,,37.0,20000.0
41,75.0,1.0,48.0,55600.0
29,15.0,,35.0,21700.0
77,,,,36000.0
6,,,,
3,,,,
64,,,,83950.0
92,,,,32540.0
64,,,60.0,11150.0
36,,,,2700.0
26,,,,0.0
57,,,80.0,48500.0
5,,,,
35,15.0,1.0,40.0,40200.0
0,,,,
3,,,,
11,,,,
68,,,30.0,23200.0
71,,,,2300.0
57,3.0,1.0,42.0,245000.0
53,5.0,1.0,40.0,45000.0
15,,,,6900.0
21,5.0,1.0,60.0,35000.0
49,5.0,1.0,40.0,65400.0
17,,,45.0,5200.0
55,10.0,1.0,40.0,45850.0
22,15.0,1.0,40.0,15000.0
31,,,,1600.0
8,,,,
56,30.0,1.0,40.0,76600.0
70,,,,16400.0
24,10.0,1.0,15.0,11680.0
1,,,,
69,10.0,1.0,12.0,48000.0
50,10.0,3.0,40.0,31600.0
6,,,,
21,3.0,,30.0,19500.0
13,,,,
55,1.0,,60.0,82300.0
22,,,40.0,10100.0
65,,,60.0,64200.0
92,,,,7200.0
52,32.0,1.0,24.0,42400.0
29,30.0,1.0,30.0,20000.0
36,8.0,,40.0,14500.0
74,10.0,2.0,8.0,14600.0
76,,,30.0,28300.0
82,,,,0.0
51,30.0,1.0,15.0,151000.0
15,,,,2400.0
22,11.0,1.0,38.0,10100.0
52,,,99.0,51600.0
29,5.0,,40.0,42000.0
44,10.0,1.0,40.0,49030.0
51,75.0,1.0,34.0,21200.0
29,,,40.0,59600.0
31,,,,13600.0
6,,,,
66,30.0,,38.0,112400.0
