AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
59,5.0,1.0,42.0,19200.0
28,5.0,1.0,40.0,13300.0
66,10.0,1.0,40.0,34000.0
43,,,,8800.0
6,,,,
13,,,,
54,,,,17100.0
59,20.0,1.0,95.0,35000.0
24,40.0,1.0,40.0,8000.0
19,,,,0.0
44,50.0,1.0,50.0,120000.0
17,5.0,1.0,25.0,6000.0
78,,,,19900.0
65,30.0,1.0,27.0,29300.0
66,30.0,1.0,40.0,50600.0
65,,,,3000.0
7,,,,
43,10.0,2.0,40.0,14100.0
73,,,,58000.0
82,,,40.0,221500.0
55,,,,8500.0
56,,,25.0,8000.0
47,,,10.0,3000.0
62,,,35.0,21100.0
28,15.0,1.0,36.0,13500.0
81,,,,0.0
71,,,,17100.0
21,15.0,1.0,40.0,24000.0
57,,,,13700.0
53,45.0,1.0,50.0,65000.0
14,,,,
39,40.0,1.0,40.0,48000.0
64,,,,0.0
30,,,,0.0
16,,,,0.0
22,20.0,1.0,40.0,24800.0
32,,,,0.0
64,,,40.0,192000.0
53,30.0,1.0,40.0,150000.0
36,15.0,1.0,40.0,28000.0
47,25.0,2.0,40.0,49000.0
63,30.0,1.0,25.0,50000.0
37,10.0,1.0,40.0,22900.0
66,,,,37000.0
33,20.0,1.0,45.0,61010.0
42,20.0,1.0,50.0,50000.0
36,,,,0.0
52,25.0,1.0,7.0,1200.0
70,,,,20200.0
35,,,,22800.0
2,,,,
88,,,,38200.0
69,,,,20300.0
62,3.0,1.0,28.0,29800.0
17,7.0,1.0,24.0,8000.0
36,15.0,1.0,48.0,106000.0
86,,,,13300.0
71,60.0,1.0,48.0,94000.0
67,20.0,1.0,42.0,57000.0
73,,,,9000.0
57,,,84.0,60000.0
3,,,,
6,,,,
65,,,,3700.0
14,,,,
45,7.0,1.0,40.0,36000.0
40,,,25.0,12000.0
83,,,,0.0
15,,,,0.0
72,,,,9500.0
80,,,,4800.0
47,15.0,1.0,37.0,24500.0
79,,,,48000.0
70,,,,68800.0
62,,,,5000.0
16,,,,0.0
46,7.0,1.0,40.0,32000.0
53,,,,0.0
66,35.0,1.0,40.0,53480.0
8,,,,
48,45.0,1.0,30.0,25000.0
43,2.0,1.0,50.0,31000.0
65,20.0,1.0,40.0,21400.0
23,15.0,1.0,40.0,6000.0
14,,,,
43,,,30.0,5000.0
58,,,37.0,20000.0
43,45.0,3.0,20.0,20000.0
73,10.0,1.0,15.0,106500.0
41,5.0,1.0,48.0,26000.0
57,30.0,1.0,45.0,92200.0
53,30.0,1.0,40.0,19000.0
34,12.0,1.0,55.0,110000.0
63,30.0,1.0,28.0,49900.0
65,,,,3400.0
26,15.0,1.0,40.0,3000.0
57,,,,900.0
79,,,,23450.0
39,35.0,1.0,25.0,36000.0
69,,,,0.0
35,20.0,1.0,32.0,31000.0
23,,,20.0,5000.0
14,,,,
75,,,,65300.0
49,15.0,1.0,30.0,60000.0
66,,,,21100.0
22,5.0,1.0,20.0,11000.0
51,30.0,1.0,40.0,48200.0
19,30.0,1.0,40.0,17000.0
68,,,,55400.0
79,,,,27800.0
5,,,,
74,,,,15700.0
60,,,,12100.0
43,30.0,1.0,40.0,65000.0
75,30.0,1.0,40.0,32300.0
17,,,,0.0
9,,,,
72,25.0,1.0,4.0,52100.0
43,,,40.0,18000.0
26,,,18.0,7000.0
44,62.0,1.0,45.0,54000.0
21,,,80.0,5000.0
1,,,,
13,,,,
32,20.0,1.0,40.0,30000.0
7,,,,
29,5.0,1.0,40.0,45000.0
35,20.0,1.0,40.0,34000.0
19,,,,0.0
39,30.0,1.0,50.0,55000.0
22,30.0,1.0,36.0,19000.0
50,35.0,1.0,60.0,85000.0
58,,,,9600.0
39,,,40.0,200000.0
23,,,,0.0
72,,,,34600.0
73,,,,68800.0
36,20.0,1.0,40.0,56000.0
31,20.0,1.0,40.0,70000.0
66,5.0,1.0,35.0,49400.0
14,,,,
48,,,,0.0
76,15.0,1.0,25.0,64700.0
75,15.0,1.0,40.0,55200.0
37,,,55.0,15800.0
40,15.0,1.0,40.0,6700.0
61,,,,1700.0
55,60.0,1.0,60.0,87000.0
15,,,,0.0
59,,,,7200.0
70,,,48.0,168600.0
66,15.0,1.0,40.0,39200.0
40,15.0,1.0,40.0,36000.0
74,,,,14000.0
65,,,,52400.0
68,,,,30400.0
59,,,,0.0
0,,,,
36,,,,0.0
60,,,60.0,45000.0
8,,,,
42,154.0,1.0,52.0,35000.0
56,30.0,1.0,40.0,62100.0
4,,,,
51,7.0,1.0,40.0,9000.0
79,30.0,1.0,55.0,105200.0
67,,,,9300.0
56,,,,11000.0
11,,,,
76,,,,25000.0
51,1.0,1.0,50.0,143500.0
55,15.0,1.0,49.0,65000.0
56,,,,9600.0
83,,,,10900.0
51,15.0,1.0,50.0,65000.0
14,,,,
87,,,,90300.0
76,,,,19800.0
66,20.0,1.0,32.0,27600.0
33,,,40.0,18000.0
38,,,40.0,150000.0
43,30.0,1.0,40.0,9600.0
30,,,25.0,19500.0
34,45.0,1.0,40.0,65000.0
29,20.0,1.0,44.0,30000.0
5,,,,
31,10.0,1.0,40.0,48000.0
55,20.0,1.0,40.0,32000.0
62,,,,1600.0
49,,,,10200.0
49,15.0,1.0,25.0,18000.0
54,,,,0.0
62,15.0,1.0,40.0,80000.0
26,25.0,1.0,40.0,50000.0
7,,,,
60,35.0,1.0,40.0,40000.0
61,,,,8800.0
15,,,,0.0
1,,,,
3,,,,
6,,,,
46,,,40.0,18000.0
50,45.0,1.0,40.0,60000.0
57,,,,0.0
66,,,,14700.0
15,,,,0.0
3,,,,
72,,,,7800.0
88,,,,49000.0
48,2.0,1.0,10.0,12200.0
65,,,,780.0
34,15.0,1.0,45.0,28600.0
73,,,,34000.0
45,,,,92500.0
74,,,,11200.0
7,,,,
69,20.0,1.0,17.0,23300.0
21,8.0,1.0,30.0,10000.0
26,,,,0.0
85,,,,21500.0
49,20.0,1.0,45.0,45000.0
20,1.0,1.0,40.0,30000.0
59,,,,4800.0
69,,,,20800.0
44,20.0,1.0,40.0,26000.0
6,,,,
47,25.0,1.0,40.0,43000.0
14,,,,
63,15.0,1.0,5.0,4800.0
65,,,,0.0
35,20.0,2.0,40.0,26900.0
62,,,,10700.0
3,,,,
4,,,,
44,20.0,1.0,40.0,15000.0
4,,,,
46,15.0,1.0,40.0,368000.0
16,,,,2100.0
37,20.0,1.0,40.0,45000.0
18,,,,0.0
61,,,,13400.0
70,,,,19200.0
41,,,,10000.0
0,,,,
58,,,,0.0
28,10.0,1.0,50.0,47000.0
48,20.0,1.0,40.0,165000.0
53,,,,12000.0
38,15.0,1.0,40.0,50000.0
67,20.0,1.0,20.0,30600.0
20,,,,150.0
67,,,,42500.0
76,,,,54500.0
73,20.0,1.0,70.0,81000.0
53,,,,5000.0
65,,,,10400.0
53,20.0,2.0,40.0,95000.0
24,15.0,1.0,32.0,31550.0
58,60.0,1.0,50.0,115000.0
41,15.0,1.0,40.0,62000.0
70,,,,12600.0
11,,,,
51,30.0,1.0,40.0,26000.0
62,20.0,1.0,40.0,75000.0
35,60.0,1.0,45.0,75000.0
18,,,,0.0
36,,,,0.0
11,,,,
58,,,50.0,66500.0
41,,,40.0,4000.0
66,30.0,1.0,40.0,251000.0
61,20.0,1.0,40.0,110400.0
12,,,,
38,15.0,1.0,40.0,45000.0
57,,,,2200.0
46,,,,0.0
28,10.0,1.0,40.0,23000.0
82,,,,3500.0
39,30.0,1.0,40.0,104000.0
44,5.0,1.0,40.0,150000.0
27,42.0,1.0,60.0,60000.0
45,15.0,1.0,40.0,35000.0
30,,,,0.0
1,,,,
6,,,,
50,45.0,1.0,40.0,25000.0
93,,,,14200.0
83,,,,48300.0
58,,,,9300.0
35,45.0,1.0,42.0,130000.0
28,,,45.0,6000.0
11,,,,
29,,,37.0,15000.0
70,,,,37000.0
84,,,,30200.0
41,30.0,1.0,40.0,40000.0
59,50.0,1.0,40.0,38400.0
68,,,,20400.0
20,,,,0.0
4,,,,
30,,,,0.0
31,60.0,1.0,50.0,60000.0
76,,,95.0,63000.0
23,60.0,1.0,45.0,7000.0
75,,,,29800.0
69,20.0,1.0,20.0,70700.0
82,,,,17900.0
57,30.0,1.0,40.0,68000.0
13,,,,
26,,,,0.0
61,20.0,1.0,40.0,60000.0
54,40.0,1.0,40.0,35000.0
29,,,,0.0
26,25.0,1.0,30.0,20000.0
50,75.0,1.0,60.0,75000.0
67,,,,44800.0
25,30.0,1.0,45.0,65000.0
73,,,,1500.0
7,,,,
13,,,,
65,15.0,1.0,16.0,19500.0
36,30.0,1.0,40.0,36200.0
48,25.0,1.0,40.0,50000.0
34,,,,6000.0
11,,,,
7,,,,
70,,,,18600.0
71,22.0,1.0,15.0,50600.0
13,,,,
63,30.0,1.0,56.0,38000.0
17,15.0,2.0,20.0,3000.0
5,,,,
61,10.0,1.0,50.0,75000.0
59,,,,12300.0
16,,,,0.0
10,,,,
61,10.0,1.0,40.0,66000.0
62,90.0,1.0,40.0,157500.0
52,,,20.0,10000.0
70,,,,9000.0
17,,,10.0,2000.0
25,20.0,1.0,30.0,15000.0
22,,,35.0,600.0
65,,,,9800.0
49,5.0,3.0,40.0,22000.0
61,,,,29000.0
51,,,,0.0
10,,,,
34,60.0,1.0,40.0,20000.0
15,,,,0.0
42,,,,0.0
17,,,,0.0
48,5.0,1.0,36.0,49000.0
35,15.0,1.0,45.0,40000.0
43,,,,0.0
62,,,,5900.0
32,40.0,2.0,20.0,22000.0
87,,,,10200.0
59,40.0,2.0,20.0,1350.0
9,,,,
80,,,,22900.0
60,,,,200.0
27,,,,6200.0
60,20.0,1.0,37.0,17300.0
11,,,,
3,,,,
56,30.0,1.0,41.0,24000.0
35,10.0,1.0,63.0,376000.0
53,10.0,1.0,40.0,50000.0
31,15.0,1.0,40.0,30000.0
25,,,40.0,300.0
38,5.0,1.0,40.0,16100.0
11,,,,
55,,,,0.0
29,38.0,1.0,40.0,36000.0
64,17.0,1.0,60.0,55000.0
42,60.0,1.0,40.0,35000.0
47,15.0,2.0,24.0,6400.0
40,8.0,4.0,38.0,3300.0
77,,,,10700.0
49,20.0,1.0,25.0,7500.0
51,30.0,1.0,40.0,22000.0
47,27.0,1.0,40.0,13000.0
24,25.0,1.0,20.0,2000.0
53,10.0,1.0,40.0,42000.0
6,,,,
77,,,,51300.0
60,,,,8400.0
38,35.0,1.0,32.0,3000.0
59,30.0,1.0,20.0,98000.0
42,6.0,1.0,50.0,180000.0
61,,,,13600.0
60,20.0,1.0,50.0,60000.0
38,,,,0.0
15,,,,0.0
23,15.0,2.0,40.0,18200.0
61,5.0,,45.0,259000.0
5,,,,
53,5.0,1.0,32.0,12800.0
18,,,,0.0
79,,,,9400.0
8,,,,
18,,,,0.0
36,10.0,1.0,50.0,52000.0
12,,,,
6,,,,
39,,,,0.0
45,20.0,1.0,25.0,12000.0
17,5.0,1.0,14.0,2000.0
41,,,,0.0
18,,,,0.0
21,,,,0.0
29,20.0,1.0,60.0,80000.0
55,10.0,2.0,40.0,28000.0
40,10.0,1.0,40.0,17300.0
84,,,,30400.0
65,,,,13300.0
65,25.0,1.0,40.0,42000.0
4,,,,
38,30.0,3.0,40.0,500.0
20,20.0,1.0,20.0,10000.0
83,,,,19200.0
66,,,40.0,23800.0
8,,,,
7,,,,
84,,,,14400.0
64,20.0,1.0,50.0,52400.0
73,,,,19400.0
35,,,40.0,48000.0
10,,,,
7,,,,
63,,,,14400.0
24,,,,0.0
77,,,,9600.0
50,15.0,1.0,38.0,9700.0
41,35.0,1.0,50.0,138000.0
13,,,,
43,3.0,1.0,45.0,98000.0
66,,,32.0,20000.0
50,5.0,1.0,40.0,39000.0
25,10.0,1.0,50.0,36000.0
65,,,,10000.0
78,,,,0.0
15,,,,0.0
21,7.0,1.0,40.0,39000.0
61,,,40.0,155000.0
17,20.0,1.0,20.0,510.0
37,45.0,1.0,40.0,80000.0
61,15.0,1.0,40.0,66000.0
65,,,,36000.0
10,,,,
21,,,,0.0
77,,,,12000.0
42,30.0,1.0,40.0,86800.0
83,,,,14660.0
56,50.0,1.0,40.0,100000.0
64,,,,26000.0
34,,,43.0,1800.0
29,10.0,1.0,40.0,100000.0
67,12.0,1.0,26.0,30000.0
71,,,,34200.0
58,,,,16900.0
35,15.0,1.0,40.0,55000.0
50,20.0,1.0,40.0,80000.0
3,,,,
3,,,,
58,,,40.0,17600.0
56,,,,136200.0
76,,,,34500.0
14,,,,
74,,,,20900.0
34,15.0,2.0,30.0,18000.0
16,45.0,,10.0,2400.0
76,,,,9780.0
8,,,,
72,,,,8000.0
47,25.0,1.0,30.0,18000.0
9,,,,
63,,,,2500.0
21,,,25.0,4000.0
36,8.0,1.0,55.0,130000.0
38,2.0,1.0,40.0,45000.0
15,,,,0.0
24,,,50.0,14900.0
23,,,,0.0
51,10.0,1.0,40.0,31800.0
41,,,,0.0
43,,,,5000.0
4,,,,
13,,,,
7,,,,
83,,,,17000.0
31,15.0,1.0,42.0,37200.0
83,,,,21700.0
31,,,,0.0
57,15.0,1.0,40.0,62600.0
2,,,,
39,1.0,1.0,60.0,40000.0
70,,,,27900.0
0,,,,
67,,,,5000.0
18,,,,0.0
18,,,,0.0
14,,,,
71,,,,49100.0
61,,,,1600.0
14,,,,
57,15.0,1.0,40.0,20000.0
62,20.0,1.0,40.0,34600.0
70,,,,9800.0
44,60.0,1.0,40.0,37000.0
41,15.0,1.0,40.0,70000.0
77,,,,8300.0
55,,,,360.0
83,,,,41600.0
53,,,,9300.0
34,12.0,1.0,70.0,40000.0
27,8.0,1.0,40.0,30000.0
7,,,,
32,10.0,1.0,50.0,20000.0
60,12.0,1.0,45.0,32000.0
53,20.0,1.0,52.0,38000.0
54,,,,28800.0
13,,,,
0,,,,
51,15.0,1.0,10.0,45000.0
18,,,,0.0
57,15.0,1.0,40.0,18700.0
72,,,,13900.0
24,5.0,1.0,40.0,8500.0
34,30.0,2.0,35.0,16000.0
64,,,,31000.0
51,,,40.0,24000.0
65,,,,14800.0
11,,,,
18,,,12.0,700.0
62,,,,9300.0
38,10.0,,40.0,23400.0
22,25.0,1.0,20.0,9200.0
69,,,,12650.0
21,45.0,1.0,40.0,28000.0
50,,,30.0,55010.0
21,35.0,1.0,40.0,4000.0
53,,,40.0,53890.0
64,,,,30700.0
19,,,,6600.0
60,10.0,1.0,35.0,24000.0
52,10.0,1.0,40.0,50000.0
27,20.0,1.0,60.0,47400.0
42,,,,0.0
11,,,,
1,,,,
86,,,,0.0
8,,,,
37,40.0,1.0,40.0,17000.0
11,,,,
66,,,,26200.0
42,5.0,1.0,60.0,62000.0
67,30.0,1.0,36.0,31500.0
54,10.0,1.0,40.0,20000.0
15,,,,0.0
36,5.0,1.0,40.0,18000.0
62,25.0,1.0,40.0,40200.0
74,,,,13780.0
31,60.0,1.0,84.0,58000.0
56,90.0,1.0,40.0,47000.0
15,,,,0.0
73,,,,8400.0
41,6.0,1.0,40.0,54000.0
51,75.0,1.0,40.0,50000.0
72,20.0,1.0,36.0,47200.0
69,,,,100.0
70,,,,16600.0
37,20.0,1.0,8.0,2500.0
55,20.0,1.0,40.0,132080.0
20,,,,0.0
57,2.0,1.0,40.0,41000.0
39,50.0,1.0,40.0,80000.0
41,20.0,1.0,40.0,80000.0
12,,,,
47,10.0,2.0,80.0,32000.0
28,,,,8400.0
20,20.0,1.0,52.0,10000.0
38,30.0,1.0,40.0,75000.0
33,15.0,1.0,60.0,45000.0
33,20.0,1.0,40.0,57000.0
58,,,,8700.0
37,,,40.0,46900.0
2,,,,
13,,,,
29,20.0,4.0,30.0,30000.0
17,,,,0.0
9,,,,
40,,,,0.0
56,40.0,1.0,45.0,86800.0
16,,,,9600.0
69,,,,6000.0
63,,,,77800.0
60,,,,14000.0
66,,,,18600.0
70,,,,15900.0
72,,,,9200.0
10,,,,
11,,,,
20,20.0,1.0,40.0,14000.0
67,,,,24300.0
5,,,,
3,,,,
39,60.0,1.0,40.0,60000.0
65,,,,9400.0
68,,,,19000.0
30,,,25.0,19500.0
36,25.0,1.0,35.0,52400.0
19,5.0,1.0,20.0,6900.0
63,5.0,1.0,40.0,28200.0
68,,,,10800.0
7,,,,
29,45.0,1.0,40.0,32500.0
25,,,,0.0
43,20.0,3.0,45.0,43000.0
15,,,,0.0
59,25.0,1.0,40.0,14000.0
60,30.0,1.0,40.0,14000.0
58,,,,13300.0
83,,,,33300.0
57,20.0,1.0,48.0,29500.0
81,,,,17200.0
37,75.0,1.0,40.0,40000.0
10,,,,
16,,,,0.0
69,,,,15000.0
45,,,10.0,22750.0
86,,,,46300.0
15,,,,0.0
49,20.0,3.0,50.0,58000.0
55,,,,14300.0
42,45.0,1.0,40.0,57000.0
80,,,,52200.0
41,30.0,1.0,36.0,40000.0
69,,,,13700.0
19,10.0,,28.0,7000.0
77,,,,8400.0
11,,,,
11,,,,
27,,,,6000.0
34,25.0,1.0,40.0,100000.0
21,,,,0.0
52,25.0,1.0,40.0,24000.0
66,,,,10500.0
52,10.0,1.0,40.0,46900.0
50,,,,0.0
51,45.0,1.0,40.0,20000.0
5,,,,
30,10.0,1.0,48.0,45000.0
14,,,,
57,30.0,1.0,40.0,40000.0
63,,,,13100.0
75,,,,8500.0
17,,,,0.0
6,,,,
89,,,,24000.0
61,,,,28000.0
13,,,,
52,,,,0.0
53,45.0,1.0,50.0,65000.0
26,15.0,1.0,45.0,8400.0
22,5.0,1.0,40.0,32000.0
33,20.0,1.0,10.0,12000.0
51,15.0,2.0,40.0,44000.0
39,30.0,1.0,8.0,125000.0
77,5.0,1.0,10.0,24500.0
71,,,,16000.0
52,40.0,1.0,60.0,55000.0
47,20.0,1.0,24.0,12000.0
45,20.0,1.0,25.0,17100.0
54,45.0,1.0,40.0,42000.0
63,30.0,1.0,25.0,19400.0
61,60.0,1.0,40.0,84000.0
4,,,,
62,20.0,1.0,40.0,70000.0
54,60.0,1.0,45.0,65000.0
69,90.0,1.0,25.0,57700.0
78,,,,3300.0
79,,,,16200.0
19,,,,0.0
37,10.0,1.0,40.0,17000.0
57,10.0,3.0,20.0,600.0
68,,,,34800.0
42,45.0,2.0,45.0,91000.0
55,,,,0.0
57,8.0,1.0,50.0,215000.0
59,10.0,1.0,40.0,25700.0
65,,,,44200.0
9,,,,
67,,,,30500.0
47,,,28.0,15760.0
69,,,,7000.0
22,20.0,1.0,40.0,22000.0
93,,,,31600.0
52,80.0,1.0,60.0,84000.0
24,15.0,1.0,37.0,25000.0
20,2.0,1.0,55.0,20000.0
86,,,29.0,54800.0
86,,,,50700.0
71,,,,43000.0
93,,,,24000.0
61,,,,8000.0
69,,,,25100.0
15,,,,-1900.0
14,,,,
26,5.0,1.0,50.0,56000.0
0,,,,
80,,,38.0,33300.0
72,,,,34500.0
10,,,,
68,10.0,1.0,45.0,151000.0
58,,,,1700.0
39,5.0,1.0,40.0,80000.0
54,,,,0.0
2,,,,
33,40.0,2.0,40.0,12000.0
64,5.0,1.0,50.0,52000.0
5,,,,
47,,,,12000.0
51,20.0,1.0,50.0,71000.0
52,30.0,1.0,40.0,40000.0
42,30.0,2.0,30.0,60000.0
27,15.0,1.0,40.0,30000.0
58,20.0,1.0,50.0,11000.0
0,,,,
35,,,40.0,100000.0
47,,,,0.0
65,,,,21900.0
29,15.0,1.0,30.0,14000.0
21,10.0,1.0,32.0,25000.0
21,,,,0.0
67,,,,65000.0
49,,,,0.0
34,80.0,1.0,48.0,30000.0
49,,,30.0,200.0
7,,,,
60,,,40.0,23000.0
45,35.0,1.0,50.0,77000.0
58,60.0,1.0,45.0,125000.0
58,25.0,1.0,40.0,120000.0
79,,,,13400.0
31,20.0,1.0,40.0,30000.0
36,20.0,1.0,50.0,42800.0
72,,,,9200.0
8,,,,
6,,,,
45,,,,0.0
4,,,,
51,30.0,1.0,40.0,133000.0
71,,,,98000.0
47,15.0,2.0,50.0,26000.0
20,,,,0.0
71,,,,21000.0
93,,,,10400.0
74,,,,25300.0
36,20.0,1.0,60.0,64700.0
69,,,,10700.0
62,,,,24600.0
37,60.0,1.0,40.0,92000.0
67,45.0,1.0,40.0,155020.0
30,30.0,1.0,40.0,45000.0
22,20.0,1.0,40.0,22000.0
66,10.0,1.0,28.0,31200.0
40,40.0,1.0,40.0,44000.0
65,20.0,1.0,40.0,26000.0
19,75.0,1.0,32.0,1400.0
9,,,,
69,,,,45600.0
63,10.0,1.0,40.0,62000.0
43,5.0,1.0,20.0,1400.0
42,30.0,1.0,40.0,50000.0
13,,,,
16,,,,0.0
72,,,,17700.0
81,,,,1400.0
32,,,,0.0
66,,,,74600.0
0,,,,
0,,,,
76,,,,32500.0
44,20.0,1.0,40.0,22000.0
42,10.0,1.0,40.0,60000.0
76,,,,80100.0
73,,,,28100.0
50,,,,1400.0
49,30.0,1.0,40.0,30000.0
54,30.0,1.0,40.0,64000.0
31,,,25.0,15000.0
69,,,,13400.0
84,,,,7800.0
62,20.0,1.0,40.0,15000.0
93,,,,12000.0
3,,,,
54,10.0,1.0,45.0,56000.0
44,50.0,2.0,40.0,36000.0
19,20.0,1.0,40.0,4500.0
50,50.0,1.0,42.0,114020.0
62,,,40.0,42600.0
43,60.0,1.0,30.0,30000.0
52,10.0,1.0,40.0,51000.0
63,,,,12000.0
31,2.0,1.0,50.0,60000.0
27,20.0,1.0,40.0,33000.0
10,,,,
18,2.0,,15.0,2000.0
79,,,,5500.0
62,15.0,1.0,40.0,98000.0
48,10.0,1.0,50.0,187000.0
66,45.0,1.0,16.0,22800.0
73,,,,5700.0
11,,,,
36,,,32.0,2900.0
21,5.0,,15.0,49300.0
3,,,,
31,,,40.0,28000.0
43,15.0,1.0,40.0,1000.0
19,,,30.0,2000.0
30,10.0,1.0,45.0,46000.0
24,45.0,2.0,30.0,15000.0
14,,,,
2,,,,
74,,,,11920.0
41,45.0,1.0,40.0,73100.0
59,35.0,1.0,40.0,60000.0
33,40.0,1.0,50.0,140000.0
38,40.0,1.0,40.0,60000.0
4,,,,
36,25.0,1.0,40.0,36000.0
13,,,,
50,,,,0.0
39,30.0,1.0,10.0,19200.0
70,,,,11200.0
43,5.0,1.0,20.0,38400.0
20,154.0,1.0,60.0,63000.0
65,15.0,1.0,40.0,52500.0
31,40.0,1.0,40.0,42000.0
66,,,,15300.0
51,,,,0.0
26,,,,0.0
71,,,,19000.0
67,35.0,1.0,4.0,9120.0
22,,,,0.0
77,,,,11600.0
65,,,,47700.0
30,15.0,1.0,40.0,30000.0
11,,,,
24,,,,0.0
16,,,,0.0
62,,,,9100.0
14,,,,
25,,,,0.0
6,,,,
11,,,,
73,,,,17200.0
11,,,,
54,5.0,1.0,20.0,3800.0
45,,,40.0,165000.0
43,20.0,1.0,40.0,38000.0
33,20.0,,24.0,9400.0
62,5.0,1.0,50.0,90000.0
32,,,,0.0
65,,,,26600.0
59,5.0,1.0,20.0,29000.0
68,30.0,1.0,35.0,33100.0
33,,,,0.0
77,,,,24700.0
12,,,,
69,,,40.0,13300.0
53,,,,9000.0
26,,,10.0,1500.0
23,10.0,1.0,36.0,52000.0
64,,,,0.0
10,,,,
59,,,,1300.0
69,,,35.0,30600.0
5,,,,
57,10.0,1.0,40.0,70500.0
6,,,,
83,,,,35300.0
16,,,30.0,1500.0
56,20.0,1.0,30.0,28000.0
45,5.0,1.0,37.0,18000.0
52,14.0,1.0,40.0,36000.0
49,10.0,1.0,42.0,67000.0
43,5.0,1.0,30.0,9000.0
36,15.0,1.0,50.0,80000.0
19,,,,9300.0
93,,,,9000.0
57,30.0,1.0,40.0,36000.0
87,,,,48000.0
0,,,,
79,,,,9500.0
64,,,,261800.0
32,25.0,1.0,40.0,30000.0
34,,,,15000.0
49,,,20.0,10000.0
52,45.0,1.0,40.0,50000.0
41,35.0,1.0,35.0,24000.0
67,,,25.0,12600.0
37,60.0,1.0,70.0,39800.0
40,20.0,1.0,60.0,60000.0
63,25.0,1.0,40.0,129000.0
50,17.0,1.0,40.0,18700.0
76,,,,1900.0
11,,,,
33,30.0,2.0,40.0,45000.0
81,,,,27200.0
63,,,,13800.0
0,,,,
59,30.0,1.0,44.0,65000.0
37,15.0,1.0,50.0,72000.0
93,,,,24000.0
21,15.0,1.0,30.0,5100.0
56,,,40.0,14000.0
47,,,50.0,30000.0
50,5.0,1.0,40.0,74000.0
49,154.0,2.0,40.0,80000.0
16,,,,18500.0
56,5.0,1.0,70.0,60000.0
41,,,,0.0
27,,,60.0,50000.0
26,60.0,2.0,21.0,3200.0
54,,,,0.0
52,,,,12400.0
18,,,,0.0
17,,,,0.0
72,60.0,1.0,15.0,11600.0
8,,,,
86,,,,21360.0
62,,,,24900.0
2,,,,
73,,,,27000.0
2,,,,
38,40.0,1.0,40.0,35000.0
68,,,,2000.0
18,,,,0.0
79,,,,21000.0
39,20.0,1.0,40.0,45000.0
59,,,,85700.0
16,,,,0.0
38,5.0,1.0,40.0,45000.0
13,,,,
8,,,,
57,,,40.0,38000.0
58,,,,0.0
55,25.0,1.0,50.0,70000.0
34,,,,0.0
6,,,,
53,30.0,2.0,40.0,44000.0
27,154.0,1.0,40.0,42000.0
57,,,,0.0
57,,,,0.0
64,,,,0.0
64,,,,45100.0
14,,,,
72,,,,67500.0
32,5.0,2.0,40.0,19000.0
45,30.0,1.0,40.0,30000.0
67,10.0,1.0,40.0,75000.0
1,,,,
77,,,,14300.0
93,,,,14100.0
31,10.0,1.0,50.0,45000.0
30,25.0,1.0,40.0,16000.0
68,,,,63000.0
35,,,20.0,10000.0
34,20.0,1.0,40.0,31200.0
31,30.0,2.0,40.0,20000.0
79,,,,10000.0
69,,,,6600.0
57,15.0,1.0,36.0,75000.0
40,20.0,1.0,10.0,269000.0
57,,,,23900.0
68,,,,9500.0
69,,,,10130.0
48,40.0,1.0,40.0,80000.0
76,,,,23800.0
4,,,,
51,30.0,1.0,40.0,70000.0
20,5.0,1.0,30.0,2000.0
58,15.0,1.0,20.0,13000.0
66,,,,17500.0
75,,,,18600.0
70,,,,44500.0
42,,,20.0,7300.0
29,,,40.0,40000.0
55,,,,11000.0
73,,,,7800.0
5,,,,
30,47.0,1.0,40.0,22000.0
55,40.0,1.0,40.0,82000.0
67,,,,1700.0
58,35.0,2.0,40.0,50500.0
14,,,,
9,,,,
46,40.0,1.0,32.0,15000.0
25,,,,600.0
72,,,,27100.0
22,50.0,3.0,25.0,5000.0
18,40.0,1.0,40.0,3500.0
74,25.0,1.0,26.0,50600.0
69,,,,26500.0
8,,,,
54,20.0,2.0,50.0,50000.0
59,18.0,1.0,50.0,115000.0
7,,,,
12,,,,
51,10.0,1.0,40.0,38900.0
71,,,,45100.0
48,,,,3910.0
23,,,,0.0
62,,,,36200.0
54,,,,0.0
79,,,,1600.0
38,30.0,1.0,60.0,22000.0
66,,,,29800.0
54,15.0,1.0,40.0,29000.0
26,,,40.0,8000.0
34,10.0,1.0,40.0,105000.0
34,,,40.0,34000.0
66,,,,92200.0
14,,,,
15,,,,0.0
2,,,,
7,,,,
42,30.0,2.0,40.0,16500.0
28,1.0,1.0,40.0,21000.0
61,15.0,1.0,35.0,18200.0
10,,,,
28,30.0,1.0,35.0,19700.0
69,,,,43400.0
88,,,,22200.0
41,20.0,1.0,40.0,71000.0
65,,,,132400.0
66,,,,11700.0
27,25.0,1.0,40.0,13000.0
10,,,,
79,,,,41930.0
65,50.0,1.0,40.0,48000.0
72,,,,8400.0
65,,,,0.0
55,,,,1400.0
40,5.0,1.0,20.0,1400.0
21,,,,0.0
82,,,,36500.0
35,5.0,1.0,40.0,29000.0
28,25.0,1.0,45.0,52000.0
51,60.0,1.0,70.0,36400.0
30,,,,12000.0
59,10.0,1.0,10.0,97000.0
23,60.0,,40.0,15000.0
