AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
79,,,,24000.0
58,,,,42700.0
43,,,,8700.0
66,,,,28000.0
22,5.0,,32.0,10000.0
38,30.0,2.0,40.0,45000.0
3,,,,
65,45.0,1.0,50.0,30900.0
65,,,,173600.0
21,10.0,1.0,20.0,5200.0
60,30.0,,40.0,40000.0
55,25.0,1.0,70.0,89000.0
62,,,,0.0
62,5.0,1.0,50.0,31900.0
77,,,,25800.0
62,25.0,2.0,40.0,126000.0
59,20.0,1.0,45.0,40000.0
58,,,,0.0
54,20.0,1.0,43.0,111000.0
8,,,,
39,,,20.0,1900.0
0,,,,
4,,,,
87,,,,1500.0
3,,,,
27,20.0,1.0,24.0,9000.0
26,25.0,1.0,40.0,70000.0
21,10.0,2.0,35.0,32000.0
28,30.0,1.0,40.0,95000.0
43,20.0,1.0,50.0,150000.0
37,25.0,1.0,40.0,72000.0
55,30.0,,40.0,120000.0
19,,,25.0,6900.0
24,20.0,1.0,60.0,65000.0
66,,,,15200.0
16,,,,0.0
19,5.0,,20.0,9800.0
4,,,,
87,,,,41400.0
76,,,,29300.0
48,45.0,1.0,40.0,81000.0
72,30.0,1.0,38.0,153960.0
32,10.0,,19.0,6100.0
6,,,,
8,,,,
46,30.0,1.0,13.0,330.0
53,30.0,1.0,35.0,69000.0
68,,,,31600.0
39,20.0,2.0,20.0,6000.0
23,15.0,,40.0,32200.0
41,25.0,1.0,50.0,158400.0
65,,,,7400.0
62,30.0,1.0,30.0,32600.0
23,5.0,1.0,40.0,25000.0
53,30.0,7.0,36.0,42000.0
56,25.0,1.0,40.0,25000.0
21,60.0,1.0,20.0,17400.0
35,15.0,1.0,40.0,125000.0
59,30.0,1.0,40.0,85000.0
5,,,,
14,,,,
67,30.0,1.0,30.0,38700.0
23,15.0,1.0,55.0,27000.0
61,15.0,1.0,40.0,43000.0
73,,,,156000.0
16,,,,0.0
13,,,,
67,,,,8400.0
43,20.0,1.0,20.0,20000.0
53,25.0,1.0,40.0,35000.0
59,20.0,1.0,40.0,50000.0
35,15.0,1.0,25.0,35000.0
25,,,16.0,5000.0
13,,,,
44,,,,0.0
63,,,,0.0
37,,,,0.0
70,,,,31300.0
50,5.0,1.0,40.0,40300.0
55,20.0,1.0,40.0,30000.0
9,,,,
52,,,50.0,123000.0
20,15.0,1.0,55.0,27000.0
42,10.0,1.0,50.0,108000.0
51,,,40.0,69500.0
45,60.0,1.0,50.0,60000.0
71,,,,30500.0
37,,,,0.0
25,5.0,1.0,40.0,30000.0
17,,,,0.0
10,,,,
58,12.0,1.0,40.0,70000.0
14,,,,
62,5.0,1.0,40.0,36000.0
39,35.0,1.0,45.0,40000.0
65,,,,0.0
62,45.0,,45.0,88400.0
65,,,,1400.0
38,15.0,1.0,24.0,411600.0
66,,,,14700.0
44,30.0,2.0,25.0,9000.0
57,45.0,1.0,48.0,100000.0
24,30.0,1.0,40.0,36800.0
70,,,,151020.0
2,,,,
58,,,,40400.0
26,15.0,1.0,30.0,30000.0
43,60.0,4.0,55.0,100000.0
10,,,,
67,,,,47200.0
55,5.0,1.0,60.0,30000.0
56,,,,19000.0
36,30.0,1.0,40.0,40000.0
41,5.0,1.0,40.0,40000.0
14,,,,
16,,,,0.0
23,30.0,,40.0,14400.0
66,,,,58400.0
61,,,,75300.0
66,15.0,3.0,40.0,40000.0
30,15.0,1.0,40.0,30000.0
62,45.0,1.0,40.0,51700.0
46,20.0,,27.0,2100.0
2,,,,
47,5.0,1.0,8.0,4000.0
54,12.0,1.0,40.0,45000.0
81,,,,19400.0
25,50.0,4.0,40.0,28000.0
45,60.0,1.0,50.0,100000.0
40,35.0,1.0,40.0,36000.0
69,,,,50000.0
63,,,,53600.0
51,,,,0.0
15,,,,0.0
30,35.0,1.0,40.0,33300.0
53,,,,0.0
72,,,,20200.0
64,,,,18000.0
28,15.0,1.0,40.0,100000.0
42,10.0,1.0,35.0,51000.0
74,,,,3600.0
56,,,,2500.0
82,,,,41600.0
62,15.0,1.0,40.0,107000.0
41,,,2.0,12600.0
36,145.0,1.0,65.0,20000.0
35,45.0,2.0,40.0,4000.0
85,,,,10200.0
18,,,,0.0
28,20.0,1.0,60.0,20000.0
63,,,,44600.0
73,,,40.0,171600.0
47,35.0,1.0,5.0,2900.0
6,,,,
46,45.0,3.0,45.0,127660.0
35,25.0,1.0,30.0,152000.0
69,7.0,1.0,45.0,48130.0
46,,,,0.0
57,45.0,1.0,40.0,70000.0
59,75.0,,40.0,80000.0
35,5.0,1.0,30.0,11200.0
41,21.0,1.0,36.0,125000.0
1,,,,
5,,,,
75,,,,9200.0
55,60.0,1.0,50.0,140000.0
5,,,,
60,30.0,1.0,30.0,2000.0
59,,,40.0,25000.0
18,,,,0.0
7,,,,
38,30.0,,40.0,93000.0
60,,,,12000.0
35,15.0,2.0,40.0,111000.0
77,,,,11500.0
26,15.0,2.0,40.0,36000.0
28,15.0,1.0,40.0,36000.0
5,,,,
59,,,,89500.0
60,15.0,1.0,45.0,23500.0
66,15.0,1.0,45.0,70000.0
29,25.0,1.0,40.0,55000.0
9,,,,
13,,,,
60,60.0,1.0,40.0,184500.0
7,,,,
50,30.0,,40.0,120000.0
62,45.0,3.0,40.0,60000.0
64,15.0,2.0,30.0,25130.0
58,,,,0.0
29,25.0,1.0,40.0,60000.0
49,15.0,1.0,8.0,9600.0
39,5.0,1.0,50.0,120800.0
0,,,,
44,35.0,1.0,40.0,66000.0
37,12.0,2.0,50.0,40000.0
62,20.0,1.0,45.0,76900.0
19,,,,36000.0
46,,,,1800.0
15,,,,0.0
44,15.0,1.0,50.0,180000.0
50,45.0,1.0,40.0,50000.0
19,,,34.0,6600.0
16,,,,0.0
25,,,,0.0
13,,,,
35,20.0,3.0,45.0,55000.0
77,,,,17400.0
34,40.0,1.0,40.0,46000.0
69,40.0,1.0,40.0,44800.0
73,12.0,,40.0,36900.0
77,,,,19010.0
65,,,,46000.0
65,15.0,1.0,60.0,102200.0
71,20.0,1.0,32.0,41820.0
6,,,,
74,,,,39000.0
21,5.0,1.0,40.0,26300.0
25,10.0,,52.0,22000.0
63,10.0,2.0,52.0,40000.0
71,,,,69800.0
47,30.0,,25.0,10000.0
34,90.0,3.0,40.0,45600.0
75,,,,45550.0
27,12.0,1.0,48.0,60000.0
56,20.0,1.0,15.0,31700.0
49,5.0,1.0,40.0,110000.0
21,10.0,1.0,30.0,15000.0
67,30.0,1.0,40.0,41700.0
16,,,,0.0
21,,,40.0,11500.0
32,20.0,1.0,40.0,24000.0
75,,,,83900.0
74,,,,10800.0
9,,,,
24,,,28.0,22900.0
66,15.0,1.0,30.0,28000.0
66,10.0,1.0,40.0,64100.0
60,,,,4000.0
67,,,,9650.0
81,,,,249600.0
15,,,,0.0
62,25.0,1.0,20.0,23500.0
26,15.0,1.0,40.0,20000.0
66,,,,23600.0
3,,,,
60,10.0,,40.0,26400.0
28,30.0,1.0,40.0,45000.0
76,,,,9000.0
78,,,,6000.0
76,,,,14400.0
17,5.0,1.0,12.0,1300.0
14,,,,
54,20.0,1.0,60.0,96000.0
69,,,,44400.0
54,60.0,,60.0,32000.0
58,,,40.0,23000.0
5,,,,
58,20.0,,20.0,4900.0
54,45.0,2.0,50.0,56000.0
32,18.0,1.0,40.0,45000.0
84,,,,30000.0
3,,,,
62,30.0,1.0,40.0,117000.0
15,,,,0.0
59,,,,0.0
66,,,,39800.0
7,,,,
42,,,,0.0
57,10.0,1.0,40.0,38000.0
59,18.0,3.0,40.0,15000.0
81,,,,18000.0
60,,,,0.0
80,,,,0.0
72,,,,270000.0
55,10.0,1.0,50.0,145790.0
56,15.0,1.0,40.0,72000.0
33,,,,0.0
64,,,,11300.0
0,,,,
48,25.0,1.0,50.0,50000.0
53,10.0,1.0,40.0,40000.0
42,30.0,1.0,24.0,25000.0
43,15.0,1.0,40.0,40000.0
63,40.0,1.0,55.0,110000.0
42,50.0,2.0,40.0,40000.0
86,,,,84700.0
29,,,,8400.0
35,40.0,1.0,36.0,100010.0
46,25.0,1.0,45.0,70000.0
62,30.0,,40.0,33600.0
29,,,,1600.0
62,5.0,,40.0,16000.0
22,,,24.0,10000.0
45,20.0,2.0,40.0,40000.0
70,,,,260000.0
68,30.0,1.0,40.0,172000.0
76,,,,96000.0
34,,,,0.0
21,60.0,1.0,35.0,20000.0
68,,,,0.0
69,,,,65200.0
11,,,,
54,30.0,1.0,40.0,113000.0
2,,,,
74,,,,37000.0
62,30.0,1.0,40.0,127700.0
45,,,,0.0
26,5.0,1.0,45.0,60000.0
47,,,,0.0
63,25.0,2.0,50.0,67000.0
59,15.0,1.0,40.0,120000.0
17,,,,0.0
17,,,6.0,540.0
30,30.0,1.0,40.0,35000.0
65,,,,17640.0
10,,,,
64,60.0,1.0,70.0,83000.0
66,,,,33200.0
53,90.0,,40.0,63000.0
45,,,40.0,30000.0
38,30.0,1.0,30.0,16000.0
26,,,36.0,16000.0
20,2.0,,40.0,27000.0
70,40.0,1.0,40.0,65000.0
75,,,,18600.0
29,45.0,2.0,40.0,54010.0
19,,,15.0,2500.0
23,90.0,,40.0,33000.0
39,10.0,1.0,40.0,8000.0
48,,,,24000.0
63,,,40.0,146000.0
57,,,,11800.0
22,15.0,1.0,40.0,30000.0
57,10.0,1.0,60.0,185000.0
82,,,,9000.0
37,,,40.0,50330.0
3,,,,
87,,,,5500.0
46,30.0,3.0,40.0,60000.0
42,45.0,2.0,35.0,5950.0
52,,,,0.0
36,30.0,2.0,40.0,75000.0
62,30.0,1.0,40.0,40000.0
40,45.0,1.0,38.0,50000.0
74,,,,4400.0
73,,,,0.0
0,,,,
59,35.0,1.0,40.0,83000.0
10,,,,
50,145.0,,40.0,48000.0
12,,,,
35,18.0,1.0,30.0,5500.0
80,,,,9410.0
64,10.0,1.0,35.0,23000.0
18,,,,0.0
24,10.0,1.0,12.0,1200.0
69,,,,19600.0
52,40.0,1.0,48.0,50000.0
42,20.0,1.0,40.0,50000.0
7,,,,
76,,,,112810.0
48,90.0,,40.0,49000.0
56,,,15.0,10700.0
74,,,,10500.0
53,50.0,1.0,49.0,81000.0
60,,,40.0,40800.0
75,,,,21300.0
45,80.0,,40.0,23000.0
70,,,,30200.0
71,90.0,,16.0,16400.0
67,30.0,1.0,21.0,25200.0
46,30.0,1.0,45.0,70000.0
83,,,,65000.0
72,,,,10800.0
28,20.0,1.0,30.0,28800.0
10,,,,
68,20.0,,40.0,41200.0
55,,,,0.0
31,65.0,2.0,40.0,7000.0
65,,,,38300.0
45,,,,16800.0
8,,,,
32,50.0,1.0,40.0,76000.0
84,,,,37800.0
55,,,,0.0
54,,,,9300.0
24,15.0,2.0,16.0,2000.0
55,,,,0.0
60,10.0,10.0,40.0,40000.0
34,35.0,1.0,40.0,60000.0
17,,,,6200.0
61,25.0,1.0,45.0,90400.0
59,,,45.0,65000.0
31,10.0,,55.0,40000.0
54,60.0,1.0,48.0,150000.0
1,,,,
52,20.0,2.0,20.0,15000.0
38,30.0,1.0,40.0,130000.0
31,20.0,1.0,40.0,42000.0
95,,,,2500.0
8,,,,
42,12.0,1.0,60.0,55000.0
38,40.0,1.0,40.0,7000.0
53,35.0,1.0,50.0,90000.0
86,,,,17300.0
0,,,,
73,10.0,2.0,30.0,108000.0
1,,,,
60,,,,0.0
70,30.0,1.0,40.0,56000.0
43,,,40.0,79000.0
56,,,,1000.0
28,,,,6000.0
57,15.0,,30.0,13100.0
27,20.0,1.0,40.0,8300.0
84,,,,22700.0
73,,,,3100.0
32,30.0,1.0,40.0,50500.0
4,,,,
64,,,20.0,116500.0
63,15.0,1.0,40.0,43000.0
87,,,,78100.0
95,,,,62000.0
29,,,20.0,5000.0
32,30.0,1.0,40.0,23000.0
11,,,,
6,,,,
37,10.0,1.0,50.0,62000.0
24,10.0,1.0,16.0,5000.0
78,10.0,2.0,32.0,35600.0
72,,,,69600.0
18,,,,0.0
5,,,,
46,30.0,1.0,40.0,100000.0
73,30.0,2.0,40.0,119300.0
52,60.0,1.0,40.0,35000.0
25,,,,3600.0
58,30.0,1.0,40.0,70000.0
0,,,,
27,10.0,1.0,40.0,20400.0
41,10.0,1.0,40.0,82500.0
72,,,,79000.0
13,,,,
90,,,,14400.0
70,15.0,1.0,40.0,195030.0
71,,,12.0,69900.0
55,20.0,1.0,40.0,40000.0
16,,,,0.0
29,15.0,1.0,40.0,25200.0
54,20.0,2.0,30.0,17000.0
24,20.0,1.0,40.0,65000.0
33,,,38.0,47500.0
53,20.0,1.0,38.0,105000.0
37,,,,11600.0
55,,,,0.0
22,20.0,1.0,18.0,8900.0
64,10.0,1.0,50.0,76000.0
62,,,,0.0
51,,,40.0,90000.0
75,15.0,,40.0,82400.0
9,,,,
20,,,20.0,4000.0
17,,,,10800.0
63,10.0,1.0,40.0,1300.0
80,,,,45500.0
24,10.0,1.0,40.0,24000.0
81,,,,26400.0
25,,,,3600.0
67,,,,25000.0
82,,,,47000.0
26,35.0,1.0,40.0,63500.0
52,20.0,1.0,40.0,50000.0
42,,,,8400.0
52,30.0,,40.0,140000.0
29,20.0,1.0,40.0,21000.0
56,,,99.0,100000.0
77,,,,6100.0
95,,,,4600.0
52,70.0,,38.0,37500.0
57,40.0,1.0,40.0,73300.0
54,18.0,1.0,40.0,120000.0
36,40.0,1.0,40.0,66100.0
82,,,,42200.0
69,,,40.0,217500.0
1,,,,
51,30.0,1.0,40.0,85000.0
31,45.0,2.0,30.0,21800.0
59,60.0,1.0,40.0,42000.0
17,,,,0.0
36,15.0,,24.0,30000.0
28,,,,3000.0
16,,,,0.0
48,10.0,1.0,55.0,55400.0
67,,,,270100.0
61,,,80.0,8330.0
43,45.0,4.0,48.0,390000.0
71,30.0,1.0,40.0,20000.0
58,,,48.0,95400.0
52,,,,0.0
65,,,,10700.0
49,20.0,1.0,40.0,76000.0
75,15.0,,40.0,82400.0
16,,,,6000.0
33,25.0,1.0,20.0,1100.0
49,5.0,,50.0,40000.0
41,15.0,1.0,30.0,14000.0
35,25.0,1.0,40.0,35000.0
22,,,,15010.0
36,50.0,1.0,50.0,80000.0
33,10.0,1.0,40.0,85000.0
23,,,36.0,10000.0
71,,,,43400.0
65,,,,49200.0
88,,,,45700.0
40,25.0,1.0,80.0,110000.0
57,25.0,1.0,40.0,63100.0
10,,,,
64,,,,30200.0
42,15.0,2.0,40.0,30000.0
76,,,,34300.0
61,10.0,,10.0,30000.0
6,,,,
56,45.0,,40.0,8520.0
43,,,,0.0
34,5.0,1.0,30.0,40000.0
81,20.0,1.0,20.0,42200.0
18,,,,0.0
13,,,,
26,,,,0.0
66,,,,14400.0
60,30.0,1.0,36.0,95500.0
59,,,,0.0
17,,,30.0,24000.0
58,10.0,1.0,40.0,45000.0
37,,,20.0,7500.0
58,,,40.0,21000.0
32,30.0,1.0,50.0,40800.0
50,30.0,,40.0,25000.0
22,3.0,1.0,12.0,2500.0
59,,,,7200.0
50,5.0,1.0,40.0,23000.0
29,30.0,1.0,16.0,1900.0
33,40.0,1.0,60.0,33700.0
71,5.0,1.0,40.0,72400.0
41,15.0,,42.0,35000.0
52,20.0,,40.0,15800.0
19,30.0,1.0,40.0,6000.0
54,,,40.0,56000.0
33,,,,0.0
30,12.0,1.0,40.0,40000.0
67,,,,12200.0
46,,,,0.0
59,45.0,1.0,50.0,75000.0
64,10.0,1.0,40.0,90000.0
85,,,,17500.0
73,,,,0.0
43,60.0,2.0,48.0,100000.0
11,,,,
68,,,,27200.0
90,,,,17900.0
65,,,40.0,64100.0
15,,,,0.0
41,5.0,1.0,40.0,21600.0
41,8.0,4.0,25.0,32000.0
17,,,,0.0
10,,,,
70,,,,24100.0
16,,,,0.0
30,8.0,2.0,40.0,110000.0
45,20.0,1.0,40.0,30000.0
41,90.0,,40.0,49000.0
31,5.0,5.0,60.0,75000.0
53,,,99.0,13600.0
12,,,,
74,,,,22000.0
41,,,,0.0
61,15.0,1.0,50.0,65000.0
5,,,,
25,30.0,1.0,40.0,31000.0
52,45.0,1.0,50.0,100000.0
68,30.0,1.0,40.0,86100.0
63,60.0,1.0,40.0,93300.0
15,,,,1000.0
4,,,,
85,,,,315900.0
23,45.0,2.0,40.0,29100.0
88,,,,14400.0
67,45.0,,40.0,35200.0
66,,,,52500.0
8,,,,
78,,,,33200.0
36,,,,24000.0
11,,,,
69,45.0,1.0,40.0,156600.0
63,15.0,1.0,40.0,30000.0
53,20.0,1.0,40.0,60000.0
23,45.0,,40.0,13000.0
25,,,40.0,20000.0
79,,,,27000.0
9,,,,
41,30.0,,20.0,11500.0
7,,,,
16,,,,0.0
50,,,40.0,6000.0
47,50.0,1.0,50.0,710500.0
65,15.0,1.0,40.0,61000.0
28,5.0,1.0,40.0,31800.0
73,,,,283700.0
19,,,,0.0
40,30.0,2.0,40.0,60000.0
66,,,20.0,29200.0
43,10.0,1.0,55.0,110000.0
9,,,,
83,,,,35000.0
73,,,,17900.0
69,45.0,1.0,30.0,45000.0
45,,,,42000.0
75,8.0,1.0,40.0,122500.0
19,,,27.0,37800.0
61,,,,0.0
31,45.0,1.0,40.0,83000.0
84,,,,57700.0
67,,,,29000.0
61,25.0,1.0,40.0,40000.0
69,,,,4600.0
18,,,,0.0
34,60.0,2.0,50.0,100000.0
40,30.0,1.0,50.0,75000.0
47,,,20.0,6000.0
41,30.0,1.0,40.0,25000.0
63,2.0,1.0,40.0,59000.0
17,5.0,1.0,15.0,600.0
67,,,,86900.0
47,3.0,1.0,40.0,32000.0
32,,,12.0,4700.0
73,,,,28300.0
31,,,50.0,50000.0
68,,,,260000.0
16,,,,0.0
67,,,,4740.0
75,,,,17800.0
86,,,,58000.0
64,10.0,,40.0,100000.0
38,,,40.0,70000.0
70,,,2.0,100050.0
40,,,6.0,-1350.0
0,,,,
57,,,,8700.0
23,15.0,,40.0,36000.0
37,25.0,1.0,40.0,66000.0
63,90.0,1.0,40.0,70000.0
22,,,20.0,4800.0
64,,,,7200.0
11,,,,
50,25.0,1.0,72.0,50460.0
72,,,7.0,3800.0
58,,,,0.0
57,30.0,1.0,40.0,36000.0
57,25.0,1.0,40.0,102000.0
55,,,,0.0
51,40.0,2.0,40.0,44300.0
40,,,,0.0
64,20.0,1.0,40.0,80000.0
66,25.0,1.0,40.0,74500.0
0,,,,
65,10.0,1.0,50.0,196000.0
69,,,,46300.0
33,,,40.0,50000.0
35,30.0,,40.0,60000.0
67,10.0,2.0,40.0,86100.0
32,10.0,1.0,60.0,47000.0
60,,,40.0,40000.0
52,30.0,1.0,99.0,122600.0
17,,,,0.0
39,20.0,1.0,20.0,26400.0
26,10.0,1.0,40.0,23900.0
7,,,,
53,,,60.0,48000.0
35,60.0,1.0,45.0,100000.0
21,20.0,1.0,40.0,22000.0
92,,,,13200.0
11,,,,
37,50.0,1.0,20.0,31000.0
26,10.0,1.0,30.0,20000.0
40,15.0,1.0,40.0,120000.0
48,10.0,1.0,40.0,77000.0
51,45.0,2.0,32.0,39000.0
1,,,,
2,,,,
50,45.0,1.0,40.0,29000.0
48,30.0,1.0,50.0,141000.0
0,,,,
28,45.0,,40.0,24000.0
65,,,,10800.0
15,,,,0.0
56,30.0,1.0,43.0,75010.0
33,,,40.0,2800.0
73,,,,24600.0
76,,,,44500.0
3,,,,
21,30.0,1.0,35.0,40000.0
5,,,,
44,17.0,1.0,40.0,30000.0
69,,,,86200.0
27,25.0,1.0,40.0,55000.0
37,,,4.0,4410.0
20,5.0,1.0,40.0,27000.0
27,20.0,1.0,40.0,30000.0
52,,,40.0,75000.0
39,45.0,1.0,46.0,50000.0
43,,,,0.0
65,,,,15400.0
70,,,,28800.0
38,,,,0.0
15,,,,0.0
50,,,60.0,54000.0
88,,,,14400.0
89,,,,68000.0
42,,,,0.0
13,,,,
87,,,,5500.0
32,10.0,1.0,30.0,35000.0
14,,,,
80,,,,20000.0
37,55.0,1.0,40.0,52000.0
79,,,,45400.0
62,,,,24000.0
42,30.0,1.0,40.0,30000.0
47,20.0,1.0,40.0,26100.0
52,,,12.0,32000.0
44,30.0,2.0,40.0,42000.0
55,60.0,1.0,40.0,40000.0
62,7.0,1.0,42.0,175000.0
60,30.0,1.0,40.0,102000.0
40,30.0,1.0,50.0,70000.0
19,45.0,2.0,20.0,4600.0
26,30.0,1.0,40.0,50000.0
40,,,,0.0
49,75.0,2.0,50.0,125900.0
65,,,,72900.0
34,10.0,1.0,40.0,70000.0
81,,,,17000.0
19,15.0,,12.0,2900.0
72,,,,10300.0
58,30.0,2.0,40.0,45000.0
60,30.0,1.0,40.0,47000.0
47,30.0,1.0,40.0,70000.0
26,,,,0.0
24,5.0,,70.0,32000.0
58,20.0,3.0,20.0,7200.0
20,,,30.0,670.0
3,,,,
52,30.0,3.0,40.0,85000.0
64,,,,3500.0
59,,,,0.0
68,,,,20000.0
1,,,,
52,10.0,1.0,40.0,56000.0
12,,,,
20,15.0,1.0,20.0,16400.0
79,,,,22900.0
58,60.0,1.0,60.0,90000.0
58,25.0,1.0,40.0,49000.0
20,,,20.0,7300.0
57,20.0,,40.0,28000.0
61,,,,16200.0
69,,,8.0,70000.0
31,20.0,1.0,60.0,90000.0
11,,,,
48,20.0,1.0,30.0,31000.0
56,,,,0.0
63,,,,95000.0
52,15.0,1.0,20.0,32000.0
25,,,,0.0
8,,,,
37,20.0,1.0,40.0,39400.0
37,,,,0.0
41,,,,900.0
31,20.0,,40.0,22000.0
63,,,,16800.0
95,,,,14000.0
64,,,12.0,530.0
61,15.0,,40.0,19000.0
11,,,,
31,,,,0.0
77,,,,8000.0
87,,,,51500.0
23,15.0,1.0,15.0,2500.0
44,,,,13600.0
84,,,,33100.0
49,33.0,1.0,40.0,100000.0
52,,,20.0,72000.0
54,30.0,2.0,45.0,70000.0
68,,,,59900.0
33,25.0,1.0,35.0,30000.0
39,30.0,1.0,40.0,60000.0
69,60.0,1.0,10.0,175000.0
66,15.0,1.0,42.0,69300.0
67,45.0,,40.0,22200.0
56,,,,0.0
66,15.0,1.0,52.0,45900.0
35,65.0,1.0,45.0,35000.0
65,45.0,,37.0,33400.0
56,,,40.0,295000.0
70,,,,23700.0
35,1.0,1.0,40.0,42000.0
51,,,,0.0
21,,,72.0,13000.0
68,,,,72500.0
9,,,,
11,,,,
60,25.0,1.0,40.0,60000.0
79,,,,0.0
11,,,,
24,,,,0.0
61,,,,9300.0
24,45.0,1.0,20.0,9600.0
33,,,40.0,38000.0
37,,,,0.0
71,,,,45600.0
59,15.0,1.0,40.0,120000.0
84,,,,13500.0
72,,,,68000.0
7,,,,
40,,,,0.0
19,,,10.0,3800.0
61,15.0,1.0,50.0,90000.0
57,25.0,1.0,45.0,171900.0
50,,,40.0,20000.0
67,,,18.0,23000.0
71,,,,46800.0
83,,,,12000.0
29,10.0,,62.0,72000.0
73,,,,288800.0
52,40.0,1.0,45.0,110000.0
3,,,,
16,,,,0.0
15,,,,0.0
44,55.0,1.0,50.0,70000.0
71,,,,25200.0
67,,,,11800.0
31,10.0,10.0,50.0,20000.0
68,,,,2000.0
9,,,,
58,,,,8000.0
43,45.0,3.0,50.0,290000.0
6,,,,
75,,,16.0,15200.0
72,,,,59000.0
22,,,,0.0
64,30.0,1.0,40.0,40000.0
63,,,,68700.0
15,,,,0.0
10,,,,
82,,,,10800.0
58,45.0,1.0,40.0,57000.0
65,30.0,,40.0,26400.0
31,45.0,1.0,24.0,6500.0
12,,,,
47,90.0,1.0,40.0,54000.0
56,5.0,1.0,40.0,84000.0
17,,,,940.0
89,,,,108600.0
50,,,40.0,40000.0
14,,,,
20,20.0,1.0,16.0,12500.0
57,7.0,1.0,40.0,75000.0
0,,,,
27,15.0,1.0,40.0,31000.0
75,,,,84050.0
22,,,,0.0
47,,,,0.0
31,15.0,1.0,40.0,24000.0
49,15.0,1.0,40.0,44100.0
32,45.0,2.0,35.0,24000.0
20,5.0,2.0,40.0,25000.0
31,30.0,,60.0,70000.0
56,,,,9700.0
30,90.0,2.0,45.0,43800.0
5,,,,
40,45.0,1.0,40.0,40000.0
37,60.0,5.0,50.0,100000.0
75,,,,30000.0
56,30.0,1.0,30.0,48000.0
18,,,,0.0
40,5.0,2.0,40.0,6000.0
30,20.0,1.0,40.0,40000.0
40,45.0,1.0,40.0,56000.0
67,,,8.0,22600.0
66,,,,42900.0
77,,,,75600.0
49,,,40.0,7600.0
70,,,,6800.0
8,,,,
51,20.0,1.0,37.0,28600.0
7,,,,
12,,,,
51,30.0,1.0,40.0,53000.0
48,,,40.0,33300.0
9,,,,
28,60.0,1.0,20.0,28000.0
32,,,40.0,402000.0
70,,,,28200.0
78,,,,18000.0
35,60.0,1.0,50.0,122100.0
69,,,,0.0
64,,,,260000.0
46,45.0,3.0,40.0,55000.0
75,,,,65100.0
70,,,,15800.0
49,40.0,1.0,40.0,52000.0
74,,,,9600.0
71,,,,47000.0
51,,,48.0,82260.0
70,,,5.0,13350.0
54,7.0,1.0,40.0,48000.0
22,10.0,1.0,40.0,24000.0
75,,,,19000.0
56,40.0,1.0,40.0,90000.0
52,30.0,3.0,40.0,151000.0
60,25.0,,99.0,38500.0
41,60.0,1.0,40.0,110000.0
12,,,,
36,45.0,1.0,40.0,59000.0
40,10.0,1.0,40.0,60000.0
11,,,,
21,,,,0.0
57,20.0,1.0,40.0,24000.0
92,,,,23000.0
61,10.0,,24.0,95000.0
54,,,,0.0
76,,,,9600.0
13,,,,
5,,,,
69,,,,40400.0
55,,,40.0,97000.0
3,,,,
48,40.0,1.0,25.0,25000.0
14,,,,
23,5.0,2.0,60.0,40000.0
21,2.0,,40.0,27000.0
29,15.0,3.0,40.0,15000.0
38,,,40.0,60600.0
35,60.0,1.0,50.0,70000.0
38,20.0,1.0,40.0,85000.0
88,,,,60200.0
27,2.0,1.0,40.0,60000.0
28,145.0,2.0,32.0,132000.0
4,,,,
51,20.0,1.0,38.0,74000.0
45,30.0,1.0,56.0,50000.0
58,,,10.0,2000.0
59,,,,26800.0
67,15.0,3.0,40.0,336400.0
16,,,,0.0
30,,,,0.0
36,45.0,3.0,40.0,40000.0
81,,,,22000.0
48,10.0,1.0,55.0,140000.0
44,80.0,1.0,35.0,50000.0
81,,,,44300.0
29,45.0,1.0,80.0,29000.0
24,20.0,1.0,40.0,25000.0
20,15.0,1.0,55.0,27000.0
68,,,,16800.0
45,5.0,1.0,40.0,50000.0
86,,,,9000.0
66,,,25.0,39000.0
83,,,,36400.0
58,,,,12290.0
54,70.0,,40.0,42000.0
72,10.0,1.0,16.0,45900.0
69,,,,34100.0
87,,,,31800.0
79,,,,267200.0
64,30.0,1.0,40.0,22700.0
37,5.0,2.0,65.0,89000.0
57,30.0,1.0,60.0,100000.0
54,30.0,1.0,33.0,38300.0
55,15.0,1.0,55.0,192000.0
36,,,,0.0
63,45.0,2.0,31.0,4000.0
22,2.0,1.0,40.0,20000.0
4,,,,
63,145.0,1.0,40.0,58000.0
58,30.0,,31.0,3000.0
22,10.0,1.0,15.0,6000.0
17,,,30.0,1700.0
69,,,,24000.0
20,,,16.0,6300.0
25,15.0,1.0,40.0,3700.0
52,,,,0.0
24,25.0,1.0,40.0,14000.0
83,,,,12900.0
10,,,,
56,10.0,1.0,10.0,30000.0
63,,,10.0,46000.0
69,,,,57300.0
8,,,,
22,15.0,6.0,40.0,20020.0
42,145.0,1.0,40.0,60000.0
46,40.0,1.0,50.0,145000.0
54,15.0,1.0,38.0,73700.0
48,35.0,4.0,20.0,24000.0
11,,,,
43,,,,0.0
57,20.0,2.0,60.0,115500.0
59,15.0,1.0,50.0,48000.0
44,,,50.0,325000.0
77,,,,18000.0
54,,,,49000.0
64,15.0,1.0,20.0,20000.0
25,30.0,1.0,50.0,26000.0
14,,,,
23,45.0,1.0,30.0,30000.0
